field5,field6,_CLEANADDR,_PNU,_X,_Y,공시지가,공시일자,특수지구분명,데이터기준일자
동해삼거리주유소,강원도 동해시 동해대로4772 (단봉동),강원특별자치도 동해시 동해대로 4772 (단봉동),5117011600100750001,129.1203394199252,37.47678111510099,164300,2025-04-30,일반,2025-06-18
화성주유소,충청북도 옥천군 남부로2787 (청성면),충청북도 옥천군 남부로 2787 (청성면),4373034036102550004,127.743602538523,36.34843247325337,119000,2025-04-30,일반,2025-06-18
덕산주유소,대구광역시 동구 팔공산로283 (덕곡동),대구광역시 동구 팔공산로 283 (덕곡동),2714014400202050005,128.6164039805465,35.99141824465383,,,,
(주)태양주유소,강원도 인제군 광치령로85 (인제읍),강원특별자치도 인제군 광치령로 85 (인제읍),5181025028100080010,128.19356166767815,38.1081184840479,58900,2025-04-30,일반,2025-06-18
현대오일뱅크㈜직영 효행로셀프주유소,경기도 화성시 효행로767 (안녕동),경기도 화성시 효행로 767 (안녕동),4159012600100390001,127.01405557662416,37.20368262189695,1755000,2025-04-30,일반,2025-06-18
다복주유소,경기도 안산시 단원구 시흥대로128 (선부동),경기도 안산시 단원구 시흥대로 128 (선부동),4127310900101870003,126.80224684267856,37.35273639265275,1198000,2025-04-30,일반,2025-06-18
선산농협주유소,경상북도 구미시 선산대로1432 (선산읍),경상북도 구미시 선산대로 1432 (선산읍),4719025022108600000,128.3055890443327,36.24235818598467,337300,2025-04-30,일반,2025-06-18
동백주유소,전라남도 여수시 돌산로2959 (돌산읍),전라남도 여수시 돌산로 2959 (돌산읍),4613025029113630002,127.76965964561504,34.68852828852457,384300,2025-04-30,일반,2025-06-18
그린주유소,충청북도 제천시 의병대로264 (신백동),충청북도 제천시 의병대로 264 (신백동),4315012000101910002,128.22953572324585,37.1320723833144,415600,2025-04-30,일반,2025-06-18
(주)태진에너지 내각훼미리주유소,경기도 남양주시 양진로923 (진접읍),경기도 남양주시 양진로 923 (진접읍),4136025324102210004,127.17898087855642,37.70161056999659,,,,
오일스타(주) 서부지점,전라북도 부안군 청자로1005 (진서면),전북특별자치도 부안군 청자로 1005 (진서면),5280037024101020000,126.61243847416094,35.590580644781774,214900,2025-04-30,일반,2025-06-18
영화주유소,전라북도 익산시 성당로443 (성당면),전북특별자치도 익산시 성당로 443 (성당면),5214035025104280002,126.92303811810324,36.10455590983391,46600,2025-04-30,일반,2025-06-18
춘향(완주방향)주유소,전라북도 남원시 순천완주고속도로50 (수지면),전북특별자치도 남원시 순천완주고속도로 50 (수지면),5219032023107160000,127.35462934493728,35.33654366918872,192500,2025-01-24,일반,2025-06-18
믿음가득주유소,경상남도 김해시 김해대로2541 (어방동),경상남도 김해시 김해대로 2541 (어방동),4825011800111160005,128.9046033750641,35.22875525541344,2208000,2025-04-30,일반,2025-06-18
약수터주유소,경기도 이천시 증신로255 (송정동),경기도 이천시 증신로 255 (송정동),4150011000101060007,127.44238316782284,37.29430086342669,946800,2025-04-30,일반,2025-06-18
수완구도일주유소,광주광역시 광산구 풍영로101번안길19-2 (흑석동),광주광역시 광산구 풍영로101번안길 19-2 (흑석동),2920012400105320000,126.80916396146058,35.18161087223528,2006000,2025-04-30,일반,2025-06-18
우리주유소,경기도 시흥시 계수로104 (계수동),경기도 시흥시 계수로 104 (계수동),4139011300105310001,126.81068701673377,37.449507195233785,2008000,2025-04-30,일반,2025-06-18
지에스칼텍스(주)기와주유소,울산광역시 중구 화합로316 (반구동),울산광역시 중구 화합로 318 (반구동),3111011800105990018,129.34107136344687,35.55449949708402,1785000,2025-04-30,일반,2025-06-18
한솔오일뱅크,경기도 안성시 서동대로6614 (죽산면),경기도 안성시 서동대로 6614 (죽산면),4155040025105780001,127.39133315547824,37.071499105145385,305300,2025-04-30,일반,2025-06-18
모다주유소,경상남도 진주시 진주대로257 (정촌면),경상남도 진주시 진주대로 257 (정촌면),4817032021115930017,128.0973827326918,35.132592563718745,530900,2025-04-30,일반,2025-06-18
하이트주유소,강원도 홍천군 송학정로38 (북방면),강원특별자치도 홍천군 송학정로 38 (북방면),5172038037101020000,127.85863263812996,37.68241199050513,202600,2025-04-30,일반,2025-06-18
삼미상사(주) 시흥감나무셀프주유소,경기도 시흥시 박달로151 (목감동),경기도 시흥시 박달로 153-1 (목감동),4139012600100270012,126.87213591514548,37.40160736825924,,,,
월악산주유소,충청북도 제천시 월악로1544 (한수면),충청북도 제천시 월악로 1544 (한수면),4315035028102350000,128.0939819043831,36.92246393176763,166300,2025-04-30,일반,2025-06-18
(주)동아석유 진접지점,경기도 남양주시 양진로929 (진접읍),경기도 남양주시 양진로 929 (진접읍),4136025324102210000,127.17867719758785,37.7022383082833,,,,
현대오일뱅크㈜직영 호계현대셀프주유소,경기도 안양시 동안구 경수대로510 (호계동),경기도 안양시 동안구 경수대로 510 (호계동),4117310400110060007,126.95851984856247,37.3682305430672,3388000,2025-04-30,일반,2025-06-18
SK명품주유소,강원도 원주시 원문로1227 (문막읍),강원특별자치도 원주시 원문로 1227 (문막읍),5113025022101090000,127.8581105858588,37.33384218364987,433300,2025-04-30,일반,2025-06-18
강상주유소,경기도 양평군 강남로709 (강상면),경기도 양평군 강남로 709 (강상면),4183031021110250000,127.45849623981626,37.49577017634282,610800,2025-04-30,일반,2025-06-18
일광주유소,전라북도 김제시 봉황로1294 (황산동),전북특별자치도 김제시 봉황로 1294 (황산동),5221011600105350003,126.91852384586753,35.782563372577826,58200,2025-04-30,일반,2025-06-18
아이에스피케미칼(주) 남부산고속주유소,부산광역시 부산진구 거제대로84 (양정동),부산광역시 부산진구 거제대로 84 (양정동),2623010100102810000,129.06800432866828,35.176076707465604,4052000,2025-01-24,일반,2025-06-18
새로운주유소,전라북도 전주시 완산구 문화광장로22 (서노송동),전북특별자치도 전주시 완산구 문화광장로 21 (서노송동),5211114700106020021,127.14607881553027,35.822835579054214,1149000,2025-04-30,일반,2025-06-18
한옥마을주유소,전라북도 전주시 완산구 기린대로242 (서노송동),전북특별자치도 전주시 완산구 기린대로 242 (서노송동),5211114700106630011,127.14470659666098,35.82808767564465,627200,2025-04-30,일반,2025-06-18
조양주유소,경상북도 경주시 산업로1862 (외동읍),경상북도 경주시 산업로 1862 (외동읍),4713025922103280004,129.3329745473652,35.68023609135853,977000,2025-04-30,일반,2025-06-18
씨앤에스유통(주) 탄현주유소,경기도 고양시 일산서구 일청로143 (탄현동),경기도 고양시 일산서구 일청로 143 (탄현동),4128710300100040028,126.77768704704197,37.69594162041698,2640000,2025-04-30,일반,2025-06-18
SK에너지(주)한일주유소,대구광역시 북구 칠곡중앙대로315 (태전동),대구광역시 북구 칠곡중앙대로 315 (태전동),2723012600104090003,128.54655156684225,35.92382705099174,2302000,2025-04-30,일반,2025-06-18
현대오일뱅크(주)직영 우신주유소,경기도 안양시 동안구 엘에스로141 (호계동),경기도 안양시 동안구 엘에스로 141-1 (호계동),4117310400110260009,126.94629215005166,37.37310678829107,2387000,2025-04-30,일반,2025-06-18
현대주유소,인천광역시 계양구 아나지로344 (작전동),인천광역시 계양구 아나지로 344 (작전동),2824510300107390003,126.73069208797068,37.52491291487556,1719000,2025-04-30,일반,2025-06-18
현대오일뱅크㈜직영 장호셀프주유소,서울특별시 광진구 자양로37 (자양동),서울특별시 광진구 자양로 37 (자양동),1121510500106770005,127.08585665649224,37.531322902991086,8784000,2025-04-30,일반,2025-06-18
도림주유소,인천광역시 남동구 비류대로 811(도림동),인천광역시 남동구 비류대로 811 (도림동),2820010900104940001,126.72541016879484,37.42205491300359,1317000,2025-04-30,일반,2025-06-18
삼호주유소,경기도 연천군 전곡읍 양연로402번길 13,경기도 연천군 양연로402번길 13 (전곡읍),4180025327103080005,127.00424914908602,37.94334302566316,144500,2025-04-30,일반,2025-06-18
내판주유소,세종특별자치시 청연로639 (연동면),세종특별자치시 청연로 639 (연동면),3611032027101820010,127.32266171306,36.561027141945935,889800,2025-04-30,일반,2025-06-18
(주)청라국제도시주유소,인천광역시 서구 경제로 70,인천광역시 서구 경제로 70 (청라동),2826012200100920018,126.62631275760286,37.5360082771481,3328000,2025-04-30,일반,2025-06-18
지산제일주유소,대구광역시 수성구 지산로14길63 (지산동),대구광역시 수성구 지산로14길 63 (지산동),2726011200105660002,128.63686544168132,35.82651988416535,1784000,2025-04-30,일반,2025-06-18
서래봉주유소,전라북도 정읍시 정읍대로2498 (정우면),전북특별자치도 정읍시 정읍대로 2498 (정우면),5218038031101160002,126.91707588774725,35.640635516294616,52800,2025-04-30,일반,2025-06-18
거창주유소,경기도 오산시 발안로1252 (벌음동),경기도 오산시 발안로 1251 (벌음동),4137011700101290000,127.03608412574884,37.13878534284368,940000,2025-04-30,일반,2025-06-18
섬섬주유소,전라남도 여수시 이순신대로 294,전라남도 여수시 이순신대로 294 (묘도동),4613014700115850002,127.71423750062472,34.88085976718052,198000,2025-04-30,일반,2025-06-18
몽산포주유소,충청남도 태안군 남면로12 (남면),충청남도 태안군 남면로 12 (남면),4482532023103150056,126.29102294263906,36.68034891221573,132700,2025-04-30,일반,2025-06-18
유천주유소,경상북도 포항시 북구 새마을로2172 (기계면),경상북도 포항시 북구 새마을로 2172 (기계면),4711334033108260000,129.15717973697463,36.0915381869145,139000,2025-04-30,일반,2025-06-18
부원주유소,경상남도 양산시 원동로616 (원동면),경상남도 양산시 원동로 616 (원동면),4833032028118340001,128.97671179335194,35.3467943921599,344700,2025-04-30,일반,2025-06-18
경동주유소,경상남도 창원시 마산회원구 팔용로86 (합성동),경상남도 창원시 마산회원구 팔용로 86 (합성동),4812710600103390023,128.58935436780595,35.236974830867155,1388000,2025-04-30,일반,2025-06-18
봉능주유소,전라남도 보성군 녹색로4129 (조성면),전라남도 보성군 녹색로 4129 (조성면),4678037029103040000,127.2251085071199,34.79512664490746,63700,2025-04-30,일반,2025-06-18
(주)명풍주유소,경상남도 김해시 김해대로2618 (안동),경상남도 김해시 김해대로 2619 (안동),4825012000102610021,128.91289290950144,35.22922844932132,1256000,2025-04-30,일반,2025-06-18
오일필드(주)중부지점주유소,전라북도 익산시 서동로266 (신흥동),전북특별자치도 익산시 서동로 266 (신흥동),5214012400107510002,126.9788411063248,35.94038059232735,385800,2025-04-30,일반,2025-06-18
그린주유소,대구광역시 달서구 구마로230 (송현동),대구광역시 달서구 구마로 230 (송현동),2729012200120560000,128.5545806123632,35.83582419520892,,,,
한일주유소,경상북도 포항시 북구 칠성천길6 (죽도동),경상북도 포항시 북구 칠성천길 6 (죽도동),4711311600101140001,129.35857824574887,36.029697611813965,916100,2025-04-30,일반,2025-06-18
논곡주유소,경기도 시흥시 박달로85 (논곡동),경기도 시흥시 박달로 83 (논곡동),4139012500100660002,126.86457647148548,37.40013535153123,,,,
광주화정셀프주유소,광주광역시 서구 화운로180 (화정동),광주광역시 서구 화운로 180 (화정동),2914011900101040006,126.87711742484042,35.15500879407084,1325000,2025-01-24,일반,2025-06-18
이연주유소,경기도 파주시 자유로4120 (탄현면),경기도 파주시 자유로 4120 (탄현면),4148032030101820008,126.7377498281612,37.84182844538872,692100,2025-04-30,일반,2025-06-18
경동주유소,경상북도 포항시 북구 새마을로357 (흥해읍),경상북도 포항시 북구 새마을로 357 (흥해읍),4711325050103350001,129.3267979105051,36.04482541319852,465900,2025-04-30,일반,2025-06-18
광양주유소,충청북도 제천시 북부로558 (백운면),충청북도 제천시 북부로 558 (백운면),4315036021101380016,128.0341635214311,37.14261163489325,84600,2025-04-30,일반,2025-06-18
덕포주유소,부산광역시 사상구 백양대로682 (덕포동),부산광역시 사상구 백양대로 682 (덕포동),2653010300101100000,128.98894921292657,35.167774374811025,1585000,2025-04-30,일반,2025-06-18
신사7주유소,경기도 남양주시 경춘북로683 (진건읍),경기도 남양주시 경춘북로 683 (진건읍),4136025923104790011,127.15910206091912,37.650604248172925,1702000,2025-01-24,일반,2025-06-18
현대주유소,충청남도 당진시 대호만로96 (채운동),충청남도 당진시 대호만로 96 (채운동),4427010200106100003,126.6172442375888,36.90319241966639,444800,2025-04-30,일반,2025-06-18
화성허브주유소,경기도 화성시 화성로1166 (남양읍),경기도 화성시 화성로 1166 (남양읍),4159026221106220000,126.81328842535672,37.21103122378969,1013000,2025-04-30,일반,2025-06-18
SK어연공단주유소,경기도 평택시 청원로390 (청북읍),경기도 평택시 청원로 390 (청북읍),4122025928107320002,126.97287087495336,37.04819247797636,744600,2025-01-24,일반,2025-06-18
옥종농협북천지점주유소,경상남도 하동군 가리골길4 (북천면),경상남도 하동군 가리골길 4 (북천면),4885039024104980004,127.89400942419584,35.114802482501425,174200,2025-04-30,일반,2025-06-18
(주)자연에너지 국민주유소,서울특별시 동대문구 답십리로223 (답십리동),서울특별시 동대문구 답십리로 223 (답십리동),1123010500100030039,127.06497135782448,37.57301216281759,5278000,2025-01-24,일반,2025-06-18
(주)백마주유소,충청남도 천안시 동남구 신방남부길87-1,충청남도 천안시 동남구 신방남부길 87-1 (신방동),4413111600105340003,127.1288890914146,36.76796804105164,509700,2025-04-30,일반,2025-06-18
(주)범화 오창(하남)주유소,충청북도 청주시 청원구 중부고속도로22 (오창읍),충청북도 청주시 청원구 중부고속도로 22 (오창읍),4311425322103950000,127.48243090438784,36.75729878437581,945800,2025-04-30,일반,2025-06-18
임곡농협주유소,광주광역시 광산구 고봉로565 (산막동),광주광역시 광산구 고봉로 565 (산막동),2920013000104690002,126.75895041668493,35.20438086693788,381700,2025-04-30,일반,2025-06-18
고려산주유소,인천광역시 강화군 강화대로687 (송해면),인천광역시 강화군 강화대로 687 (송해면),2871039026103130006,126.4657378394174,37.761768531475646,213100,2025-04-30,일반,2025-06-18
추풍령주유소,충청북도 영동군 추풍령로412 (추풍령면),충청북도 영동군 추풍령로 412 (추풍령면),4374033524104830010,127.99380030970596,36.215378189840834,88900,2025-04-30,일반,2025-06-18
(주)해피그린주유소,강원도 원주시 북원로2563 (우산동),강원특별자치도 원주시 북원로 2564 (우산동),5113011100100700005,127.94302560997616,37.37299096241988,838800,2025-04-30,일반,2025-06-18
대전명성셀프주유소,대전광역시 중구 대종로103 (옥계동),대전광역시 중구 대종로 103 (옥계동),3014010900100160004,127.45161013052407,36.301622064651625,1359000,2025-04-30,일반,2025-06-18
씨제이대한통운(주)대전주유소,대전광역시 대덕구 신탄진로1 (읍내동),대전광역시 대덕구 신탄진로 1 (읍내동),3023010300101000000,127.42432993177958,36.3820372921975,637900,2025-01-24,일반,2025-06-18
은일주유소,전라북도 전주시 완산구 쑥고개로174 (삼천동3가),전북특별자치도 전주시 완산구 쑥고개로 174 (삼천동3가),5211113900102850005,127.08625344833185,35.79589030324044,727900,2025-04-30,일반,2025-06-18
예향주유소,충청북도 제천시 내제로129 (의림동),충청북도 제천시 내제로 129 (의림동),4315010100102700003,128.2034379917901,37.14086773244279,522500,2025-04-30,일반,2025-06-18
삼2주유소,부산광역시 기장군 기장대로1291 (일광읍),부산광역시 기장군 기장대로 1291 (일광읍),2671025930101710008,129.24019687910476,35.30823011014587,967700,2025-04-30,일반,2025-06-18
(주)에스디에이오일 일등주유소,대전광역시 대덕구 한밭대로1145 (중리동),대전광역시 대덕구 한밭대로 1145 (중리동),3023010900104100004,127.4256672693888,36.359320875539936,2216000,2025-01-24,일반,2025-06-18
삼릉주유소,경기도 고양시 덕양구 원당로367 (원당동),경기도 고양시 덕양구 원당로 367 (원당동),4128110200106230002,126.84960434621875,37.68117212032814,1828000,2025-04-30,일반,2025-06-18
만땅주유소,전라북도 정읍시 충정로585 (용계동),전북특별자치도 정읍시 충정로 584 (용계동),5218012400100520000,126.82480606007832,35.58585082752397,74700,2025-04-30,일반,2025-06-18
동일석유(주) 성신주유소,인천광역시 중구 인중로154 (사동),인천광역시 중구 인중로 154 (사동),2811012200100350002,126.62660228456704,37.467349055476525,1514000,2025-04-30,일반,2025-06-18
맘모스주유소,대전광역시 대덕구 동서대로1756 (비래동),대전광역시 대덕구 동서대로 1756 (비래동),3023011000105570014,127.44327762129458,36.352427791247294,1687000,2025-04-30,일반,2025-06-18
남문주유소,경상남도 사천시 곤양로67 (곤양면),경상남도 사천시 곤양로 67 (곤양면),4824035022101450003,127.95984787059837,35.05314215034549,264600,2025-04-30,일반,2025-06-18
신산주유소,경기도 파주시 혜음로964 (광탄면),경기도 파주시 혜음로 964 (광탄면),4148035021104730001,126.85227503537864,37.769505421088255,525000,2025-04-30,일반,2025-06-18
가곡주유소,경기도 남양주시 비룡로372 (화도읍),경기도 남양주시 비룡로 372 (화도읍),4136025623102790019,127.30622090091752,37.68325754885317,1005000,2025-04-30,일반,2025-06-18
지에스칼텍스(주) 대양주유소,대전광역시 중구 우암로4 (선화동),대전광역시 중구 우암로 4 (선화동),3014010200100750001,127.42041539879034,36.33372228325202,2558000,2025-01-24,일반,2025-06-18
현대오일뱅크(주)직영 희망등대주유소,전라북도 군산시 번영로202 (조촌동),전북특별자치도 군산시 번영로 202 (조촌동),5213013400107660003,126.73949886658345,35.96249287164474,857600,2025-04-30,일반,2025-06-18
여수농협 남면지점 주유소,전라남도 여수시 남면 우학리680-24,전라남도 여수시 남면 우학리 680-24,4613034021106800024,127.7677712654182,34.50875173166973,154800,2025-04-30,일반,2025-06-18
영월현대주유소,강원도 영월군 서강로628 (한반도면),강원특별자치도 영월군 서강로 628 (한반도면),5175035523103410000,128.31566039511983,37.23810930149661,60200,2025-04-30,일반,2025-06-18
북광산IC주유소,전라남도 장성군 남면 하남진 곡산단로 902,전라남도 장성군 하남진곡산단로 902 (남면),4688032027104750001,126.81190191132193,35.22642710554672,263500,2025-04-30,일반,2025-06-18
신기주유소,경상북도 청송군 청송로5732 (파천면),경상북도 청송군 청송로 5732 (파천면),4775036041109980001,129.02462521079576,36.47309323573624,84500,2025-04-30,일반,2025-06-18
보문주유소,대전광역시 중구 보문로59 (부사동),대전광역시 중구 보문로 59 (부사동),3014011100101510012,127.43437841623442,36.31296654037506,2078000,2025-04-30,일반,2025-06-18
북창원주유소,경상남도 창원시 의창구 천주로823 (북면),경상남도 창원시 의창구 천주로 823 (북면),4812131031100540012,128.60177007536177,35.326977830821306,435100,2025-04-30,일반,2025-06-18
원삼그린주유소,경기도 용인시 처인구 보개원삼로1852 (원삼면),경기도 용인시 처인구 보개원삼로 1882-30 (원삼면),4146134027105500000,127.31679303601486,37.15827000326892,131900,2025-04-30,일반,2025-06-18
삼성주유소,경상북도 포항시 남구 서동로144 (송도동),경상북도 포항시 남구 서동로 144 (송도동),4711110400103940007,129.37354148980052,36.03955637101374,654100,2025-04-30,일반,2025-06-18
신천안스테이션,충청남도 천안시 동남구 삼성4길43 (목천읍),충청남도 천안시 동남구 삼성4길 43 (목천읍),4413125036102030020,127.1699637757175,36.762984690010114,338400,2025-04-30,일반,2025-06-18
비에스에너지(주) 덕암IC주유소,경상남도 김해시 서부로1637번길316 (주촌면),경상남도 김해시 서부로1637번길 316 (주촌면),4825032023108720000,128.8201888124577,35.25643808987798,497600,2025-04-30,일반,2025-06-18
㈜서울에너지,인천광역시 부평구 경원대로1049 (십정동),인천광역시 부평구 경원대로 1049 (십정동),2823710200102460000,126.6923694895178,37.476302342602914,1946000,2025-04-30,일반,2025-06-18
지에스칼텍스(주) 동해사랑주유소,강원도 동해시 동해대로5090 (효가동),강원특별자치도 동해시 동해대로 5089 (효가동),5117010600103540002,129.11049960712683,37.500419960262406,197500,2025-04-30,일반,2025-06-18
대명주유소,경상북도 경산시 경청로623 (남천면),경상북도 경산시 경청로 623 (남천면),4729037024104510006,128.71902309257135,35.77076755564843,354800,2025-04-30,일반,2025-06-18
하은주유소,대전광역시 유성구 유성대로614 (구암동),대전광역시 유성구 유성대로 614 (구암동),3020011200106290006,127.32704976249416,36.34900368586278,2686000,2025-04-30,일반,2025-06-18
동부대로주유소,경기도 오산시 동부대로331 (갈곶동),경기도 오산시 동부대로 331-16 (갈곶동),4137012400103220012,127.07660268837056,37.13202583055188,938400,2025-04-30,일반,2025-06-18
청룡주유소,경상북도 군위군 경북대로4225 (군위읍),경상북도,4700000000000000000,128.63672036231335,36.36201475671573,,,,
새영남주유소,경상북도 김천시 아포대로1351-11 (아포읍),경상북도 김천시 아포대로 1351-11 (아포읍),4715025029108040008,128.27375754790347,36.15498772402649,201700,2025-04-30,일반,2025-06-18
지에스칼텍스(주) 부성주유소,경상남도 양산시 양산대로1024 (북정동),경상남도 양산시 양산대로 1025 (북정동),4833010700102670006,129.0404820800664,35.36228401171978,564700,2025-04-30,일반,2025-06-18
지에스칼텍스(주)원내동주유소,대전광역시 유성구 유성대로6 (원내동),대전광역시 유성구 유성대로 6 (원내동),3020010100104020001,127.32339725726972,36.29961763157751,2198000,2025-04-30,일반,2025-06-18
현대오일뱅크㈜직영 부평공단셀프주유소,인천광역시 부평구 부평대로262 (갈산동),인천광역시 부평구 부평대로 262 (갈산동),2823710600101810008,126.7216022302546,37.51488397162864,2533000,2025-04-30,일반,2025-06-18
주식회사 윤에너지,경기도 수원시 권선구 덕영대로1136 (세류동),경기도 수원시 권선구 덕영대로 1136 (세류동),4111312600111260006,127.01504355931756,37.25144206571144,2544000,2025-01-24,일반,2025-06-18
새고개주유소,경상남도 사천시 새고개길18 (좌룡동),경상남도 사천시 새고개길 18 (좌룡동),4824010700104280007,128.07757259944302,34.94791703612563,328100,2025-04-30,일반,2025-06-18
강원주유소,강원도 횡성군 횡성로75 (횡성읍),강원특별자치도 횡성군 횡성로 75 (횡성읍),5173025039101300004,127.97422621735288,37.461706491605824,188900,2025-04-30,일반,2025-06-18
굿써비스주유소,경기도 남양주시 경춘북로766 (진건읍),경기도 남양주시 경춘북로 766 (진건읍),4136025923202500001,127.16814303105566,37.64951647743336,,,,
자유에너지(주) 가든주유소,제주특별자치도 서귀포시 중산간동로8338 (호근동),제주특별자치도 서귀포시 중산간동로 8338 (호근동),5013010400120110000,126.52614365338206,33.2614678314564,356000,2025-01-24,일반,2025-06-18
지에스칼텍스(주)내동주유소,대전광역시 서구 대덕대로24 (내동),대전광역시 서구 대덕대로 24 (내동),3017011000102180004,127.37308907148912,36.33573134321492,,,,
153주유소,부산광역시 사하구 을숙도대로712 (장림동),부산광역시 사하구 을숙도대로 712 (장림동),2638010500100910010,128.98323151923591,35.08460380755007,1041000,2025-01-24,일반,2025-06-18
(주)신선에너지 유엔주유소,부산광역시 남구 석포로134 (대연동),부산광역시 남구 석포로 134 (대연동),2629010600109490004,129.09200655813197,35.1291020896757,2959000,2025-04-30,일반,2025-06-18
국향주유소,강원도 원주시 행구로121 (봉산동),강원특별자치도 원주시 행구로 121 (봉산동),5113011300108620000,127.96964934674796,37.34225842521625,667300,2025-04-30,일반,2025-06-18
태경산업(주) 함평(무안)주유소,전라남도 함평군 서해안고속도로31-1 (함평읍),전라남도 함평군 서해안고속도로 31-1 (함평읍),4686025028200780005,126.47850409196052,35.06838808226556,,,,
대박주유소,경기도 포천시 포천로1066 (군내면),경기도 포천시 포천로 1066 (군내면),4165031023102900004,127.20169628039,37.860707599496834,266900,2025-04-30,일반,2025-06-18
역전에너지(주) 역전주유소,경기도 안산시 상록구 충장로6길1 (이동),경기도 안산시 상록구 충장로6길 4 (이동),4127110200105910000,126.85726431165313,37.30749196266421,2119000,2025-04-30,일반,2025-06-18
판도라주유소,경상남도 창원시 마산회원구 무역로163 (봉암동),경상남도 창원시 마산회원구 무역로 163 (봉암동),4812710300106660061,128.60404478686115,35.2118946035162,1244000,2025-04-30,일반,2025-06-18
화성주유소,충청북도 옥천군 남부로2383 (청산면),충청북도 옥천군 남부로 2383 (청산면),4373035024104280002,127.7744005445541,36.33970810651259,62400,2025-04-30,일반,2025-06-18
북진천IC주유소,충청북도 진천군 진광로857 (이월면),충청북도 진천군 진광로 857 (이월면),4375035025103420005,127.4314081543021,36.93623163137015,383300,2025-04-30,일반,2025-06-18
현대오일뱅크㈜직영 첨단셀프주유소,대전광역시 유성구 가정로27 (신성동),대전광역시 유성구 가정로 27 (신성동),3020012500101600002,127.3463456819643,36.38462099292381,1744000,2025-04-30,일반,2025-06-18
동인청사(주) 구도일주유소세종,세종특별자치시 시청대로669,세종특별자치시 시청대로 669 (집현동),3611011800111170000,127.32655739311312,36.4926991972057,1190000,2025-04-30,일반,2025-06-18
고향주유소,전라북도 전주시 완산구 견훤로87 (남노송동),전북특별자치도 전주시 완산구 견훤로 87 (남노송동),5211112100101440025,127.161082541492,35.81968536886677,611600,2025-04-30,일반,2025-06-18
대광주유소,전라북도 군산시 공단대로673 (산북동),전북특별자치도 군산시 공단대로 674 (소룡동),5213014600107260000,126.675169563858,35.976982878121994,296200,2025-04-30,일반,2025-06-18
중도석유(주)산성주유소,대전광역시 중구 대둔산로406 (산성동),대전광역시 중구 대둔산로 407 (산성동),3014011700101170003,127.3863397572486,36.30570396507636,1363000,2025-04-30,일반,2025-06-18
에이치디현대오일뱅크(주)직영 중리현대셀프주유소,경상남도 창원시 마산회원구 경남대로824 (내서읍),경상남도 창원시 마산회원구 경남대로 824 (내서읍),4812725028114230060,128.50463064319482,35.223428997548,884800,2025-04-30,일반,2025-06-18
송원주유소,광주광역시 서구 화운로328 (광천동),광주광역시 서구 화운로 328 (광천동),2914011500106580000,126.87758285083906,35.16831850478077,1407000,2025-04-30,일반,2025-06-18
한마음주유소,대구광역시 남구 대명남로30 (대명동),대구광역시 남구 대명남로 30 (대명동),2720010300114760009,128.56161603926614,35.83415976970062,1583000,2025-04-30,일반,2025-06-18
럭키주유소,인천광역시 계양구 벌말로614 (하야동),인천광역시 계양구 벌말로 614 (하야동),2824511300100380026,126.78142967547228,37.58268583963246,1836000,2025-04-30,일반,2025-06-18
한국광유(주) 대송주유소,경상북도 포항시 남구 철강로254 (대송면),경상북도 포항시 남구 철강로 254 (대송면),4711131027103560006,129.36830318149066,35.98286209051686,557600,2025-04-30,일반,2025-06-18
안현주유소,경상북도 경주시 안현로1273 (안강읍),경상북도 경주시 안현로 1273 (안강읍),4713025323107210002,129.23049112757218,35.97085828975173,131200,2025-04-30,일반,2025-06-18
학봉정주유소,강원도 원주시 치악로1913 (봉산동),강원특별자치도 원주시 치악로 1913 (봉산동),5113011300110330004,127.95528492576572,37.35176999269254,638800,2025-04-30,일반,2025-06-18
신성주유소,충청남도 당진시 남부로811 (순성면),충청남도 당진시 남부로 811 (순성면),4427036030100260000,126.68318633559149,36.85884170651671,135900,2025-04-30,일반,2025-06-18
(주)왕대박주유소,충청북도 충주시 충원대로1394 (금가면),충청북도 충주시 충원대로 1393 (금가면),4313039030102240002,127.92743344563058,37.04799207303544,154900,2025-04-30,일반,2025-06-18
착한14주유소,전라북도 익산시 하나로28 (금강동),전북특별자치도 익산시 하나로 28 (금강동),5214012500111190007,126.9786694464731,35.9244311995675,210600,2025-01-24,일반,2025-06-18
농성역 엘린주유소,광주광역시 서구 대남대로472번길4 (농성동),광주광역시 서구 대남대로472번길 6 (농성동),2914010600106470001,126.88602210016865,35.152355625415545,1392000,2025-04-30,일반,2025-06-18
진량농협주유소,경상북도 경산시 진량읍 공단11로 257-10,경상북도 경산시 공단11로 257-10 (진량읍),4729025330107900000,128.8393865847793,35.87886064665299,259600,2025-04-30,일반,2025-06-18
(주)대연에너지 동신주유소,경기도 수원시 장안구 장안로260 (정자동),경기도 수원시 장안구 장안로 262 (정자동),4111113000104340010,126.99205364370036,37.30548872125791,3035000,2025-04-30,일반,2025-06-18
SK에너지(주)문흥주유소,광주광역시 북구 서하로286 (오치동),광주광역시 북구 서하로 286 (오치동),2917011500109650015,126.9116175696123,35.18687731013161,1097000,2025-04-30,일반,2025-06-18
(주)양지 남부대로주유소,경기도 오산시 남부대로 10 (벌음동),경기도 오산시 남부대로 10 (벌음동),4137011700101400023,127.03706381341624,37.136330354217776,938200,2025-04-30,일반,2025-06-18
