행정구역,순위,인구 천명당 사업체수(개),비율(%),lat,lon
전북특별자치도 진안군 진안읍,333.0,214.39,0.04,35.789272706032,127.423192937564
충청남도 논산시 노성면,334.0,214.01,0.04,36.278160095266,127.130200541926
충청남도 서천군 서천읍,335.0,213.96,0.04,36.0778195013763,126.689881199652
강원특별자치도 양양군 손양면,336.0,213.8,0.04,38.0605654654139,128.641095471494
전라남도 장성군 남면,337.0,213.68,0.04,35.2443037165095,126.812138667979
강원특별자치도 평창군 봉평면,338.0,213.55,0.04,37.6161929793163,128.379492494281
인천광역시 서구 오류왕길동,339.0,213.53,0.04,37.5802706140273,126.614073778379
전북특별자치도 정읍시 장명동,340.0,213.53,0.04,35.5675893976447,126.856565705813
경상남도 진주시 성북동,341.0,213.36,0.04,35.1957674154443,128.078262924861
전라남도 강진군 마량면,342.0,213.31,0.04,34.4504615388264,126.818939858632
경기도 화성시 송산면,343.0,213.21,0.04,37.2178053503806,126.739158124493
전북특별자치도 정읍시 연지동,344.0,213.2,0.04,35.5683830806216,126.845339011695
서울특별시 성동구 성수2가1동,345.0,212.98,0.04,37.5395549767234,127.054035594083
전북특별자치도 남원시 대강면,346.0,212.65,0.04,35.3473085599382,127.227729446217
전라남도 나주시 산포면,347.0,212.53,0.04,35.0401462197068,126.805706965034
경기도 안성시 서운면,348.0,211.89,0.04,36.9430657388797,127.25942633828
전북특별자치도 김제시 백산면,349.0,211.83,0.04,35.8282257937347,126.892141143981
경상남도 거제시 남부면,350.0,211.52,0.04,34.7321745213029,128.610147395791
전라남도 여수시 충무동,351.0,211.37,0.04,34.7427334122646,127.731073366721
대구광역시 서구 비산7동,352.0,211.36,0.04,35.8882092414119,128.559137452069
울산광역시 울주군 웅촌면,353.0,211.0,0.04,35.4612881859371,129.208324659126
충청남도 태안군 안면읍,354.0,210.94,0.04,36.5205361060362,126.344511519837
전북특별자치도 완주군 운주면,355.0,210.92,0.04,36.0924380099576,127.277455344342
인천광역시 남동구 구월3동,356.0,210.45,0.04,37.4527001578127,126.69694387271
강원특별자치도 평창군 대관령면,357.0,210.24,0.04,37.6736318231798,128.706141784901
충청남도 천안시 동남구 수신면,358.0,210.06,0.04,36.7311311260146,127.280963043924
경기도 양주시 남면,359.0,210.04,0.04,37.8981269123829,126.97671505489
전북특별자치도 군산시 소룡동,360.0,209.88,0.04,35.9737985939986,126.68380921463
경기도 안성시 미양면,361.0,209.86,0.04,36.978130824634,127.217104719373
대전광역시 대덕구 목상동,362.0,209.2,0.04,36.4485087587773,127.412262656128
충청북도 증평군 도안면,363.0,209.06,0.04,36.8133481726338,127.612937976291
경기도 남양주시 진건읍,364.0,209.01,0.04,37.6546666549973,127.177714275011
전북특별자치도 부안군 변산면,365.0,208.82,0.04,35.6634889289626,126.528462533106
경상북도 칠곡군 기산면,366.0,208.68,0.04,35.9864340388937,128.382712647212
충청남도 천안시 동남구 동면,367.0,208.65,0.04,36.7787333900904,127.34845209197
강원특별자치도 원주시 소초면,368.0,208.41,0.04,37.4179628767007,128.002389352861
광주광역시 광산구 하남동,369.0,208.14,0.04,35.1795310989451,126.799891085568
충청남도 부여군 세도면,370.0,207.97,0.04,36.1699821123806,126.948364897248
경상남도 양산시 상북면,371.0,207.91,0.04,35.4183556867407,129.064363371184
전라남도 나주시 세지면,372.0,207.74,0.04,34.9196905020615,126.749513481804
인천광역시 강화군 삼산면,373.0,207.67,0.04,37.704947426536,126.32040974097
제주특별자치도 제주시 구좌읍,374.0,207.22,0.04,33.5225267070188,126.852053599141
인천광역시 동구 송림2동,375.0,207.2,0.04,37.4758054139441,126.642702896133
전북특별자치도 익산시 황등면,376.0,207.05,0.04,36.0044624885082,126.945074576014
서울특별시 강남구 삼성2동,377.0,207.02,0.04,37.511263280788,127.046070584216
경기도 부천시 원미구 도당동,378.0,206.87,0.04,37.516268049592,126.785924784297
전북특별자치도 익산시 왕궁면,379.0,206.79,0.04,35.9663638777067,127.087860607377
서울특별시 마포구 연남동,380.0,206.76,0.04,37.5644776141885,126.922023205508
경기도 성남시 분당구 수내1동,381.0,205.86,0.04,37.3756648547319,127.117883927412
전북특별자치도 정읍시 태인면,382.0,205.71,0.04,35.6505963689284,126.932535141466
경상북도 영덕군 영덕읍,383.0,205.68,0.04,36.4094818784277,129.372819347786
경상북도 상주시 동문동,384.0,205.66,0.04,36.4174022387606,128.1691639983
세종특별자치시 세종시 부강면,385.0,205.57,0.04,36.5297446571298,127.370923522244
강원특별자치도 강릉시 사천면,386.0,205.56,0.04,37.8235278808534,128.848721826973
전라남도 영광군 법성면,387.0,205.44,0.04,35.3620554974621,126.44601907277
대구광역시 남구 대명11동,388.0,204.63,0.04,35.8377529169751,128.559353433728
경기도 이천시 호법면,389.0,204.31,0.04,37.2231047253813,127.424787739446
전라남도 화순군 춘양면,390.0,204.28,0.04,34.9506507442568,126.960018806374
대구광역시 중구 대봉1동,391.0,203.62,0.04,35.8616315715938,128.604381268093
경상북도 구미시 지산동,392.0,203.62,0.04,36.13943617568,128.345793933095
충청북도 충주시 산척면,393.0,203.58,0.04,37.0816686531554,127.9559645917
부산광역시 부산진구 전포2동,394.0,203.49,0.04,35.1617036870016,129.066203792302
전라남도 진도군 진도읍,395.0,203.23,0.04,34.4807745844901,126.262846259233
충청북도 옥천군 동이면,396.0,202.8,0.04,36.2838782791964,127.620347488376
경상남도 김해시 주촌면,397.0,202.8,0.04,35.2357219683869,128.830659015499
경상남도 합천군 합천읍,398.0,202.72,0.04,35.5660073649237,128.157901336671
경기도 군포시 군포1동,399.0,202.35,0.04,37.3536899891415,126.945574202218
경기도 용인시 기흥구 구갈동,400.0,202.1,0.04,37.27242888979,127.127604033598
경기도 성남시 분당구 삼평동,401.0,202.08,0.04,37.4061209184774,127.116359386936
경상남도 함양군 마천면,402.0,201.97,0.04,35.3969420945819,127.663048774779
전북특별자치도 정읍시 감곡면,403.0,201.86,0.04,35.7148878436567,126.928506951742
강원특별자치도 춘천시 남면,404.0,201.74,0.04,37.7321563694312,127.599895449274
부산광역시 수영구 광안3동,405.0,201.55,0.04,35.1675606898878,129.112404419283
강원특별자치도 삼척시 근덕면,406.0,201.32,0.04,37.3792784455933,129.225825562476
전북특별자치도 무주군 설천면,407.0,201.28,0.04,36.0081773310552,127.789619970763
경상북도 울릉군 울릉읍,408.0,201.15,0.04,37.4850099411885,130.903667789132
서울특별시 동대문구 제기동,409.0,200.91,0.04,37.5831154639891,127.037818414722
경상북도 김천시 평화남산동,410.0,200.87,0.04,36.1205796668764,128.116164055476
충청남도 논산시 가야곡면,411.0,200.63,0.04,36.1368243673114,127.15879527167
전북특별자치도 장수군 장계면,412.0,200.54,0.04,35.7319368232819,127.58891316457
경기도 파주시 금촌1동,413.0,200.3,0.04,37.7663443619159,126.775963044317
경상남도 창원시 마산회원구 합성2동,414.0,200.23,0.04,35.239021840959,128.586767042971
충청남도 홍성군 서부면,415.0,200.14,0.04,36.5803273092583,126.51723142167
경상남도 함안군 군북면,416.0,199.94,0.04,35.2615613825268,128.345061775498
광주광역시 서구 치평동,417.0,199.41,0.04,35.1499115711346,126.843338672019
전북특별자치도 진안군 안천면,418.0,199.39,0.04,35.8971189540264,127.552921966805
전북특별자치도 익산시 삼기면,419.0,199.14,0.04,36.0202816161642,126.984091518518
전북특별자치도 임실군 오수면,420.0,199.13,0.04,35.5413642752929,127.326918994503
광주광역시 북구 건국동,421.0,199.12,0.04,35.2229359606425,126.881647505416
전북특별자치도 김제시 금산면,422.0,198.92,0.04,35.7165277114716,126.996211537581
부산광역시 동구 초량2동,423.0,198.59,0.04,35.1165205379732,129.038467944697
충청남도 금산군 부리면,424.0,198.13,0.04,36.0607317963984,127.555032265668
전북특별자치도 정읍시 정우면,425.0,197.99,0.04,35.6448083489057,126.875914092482
경상북도 영천시 청통면,426.0,197.99,0.04,35.9921242696952,128.822997781639
대전광역시 유성구 온천1동,427.0,197.6,0.04,36.3531326704206,127.338947710235
경기도 수원시 팔달구 인계동,428.0,197.32,0.04,37.2680282557077,127.030169699689
경상남도 밀양시 산내면,429.0,197.28,0.04,35.5842603260984,128.880854967038
서울특별시 송파구 잠실6동,430.0,197.26,0.04,37.5181274574865,127.100660517951
경상남도 양산시 강서동,431.0,197.23,0.04,35.3451628353975,129.026204243663
부산광역시 영도구 영선1동,432.0,197.02,0.04,35.0902483741404,129.04474295968
전라남도 목포시 부흥동,433.0,197.0,0.04,34.8042972491628,126.434530201424
경기도 가평군 상면,434.0,196.73,0.04,37.80471517536,127.356786438653
전라남도 완도군 완도읍,435.0,196.59,0.04,34.3167363256863,126.745538365407
부산광역시 금정구 금성동,436.0,196.47,0.04,35.2503324603414,129.056142876021
경상남도 창원시 성산구 중앙동,437.0,196.3,0.04,35.221091712714,128.673688803063
인천광역시 미추홀구 숭의1·3동,438.0,196.15,0.04,37.4613538747455,126.638869847842
경상북도 영주시 장수면,439.0,196.08,0.04,36.7747751190653,128.578753725526
전북특별자치도 임실군 관촌면,440.0,196.03,0.04,35.6737946086992,127.27080317392
경상남도 산청군 시천면,441.0,196.02,0.04,35.2784085324267,127.840576531665
강원특별자치도 춘천시 신동면,442.0,195.9,0.04,37.8176963056334,127.716024811844
인천광역시 강화군 화도면,443.0,195.73,0.04,37.631674841393,126.419836724037
강원특별자치도 양구군 방산면,444.0,195.73,0.04,38.2090611880058,127.949389080443
경상남도 남해군 남면,445.0,195.43,0.04,34.7715431301208,127.886644345395
경상남도 진주시 상대동,446.0,195.32,0.04,35.1800770345845,128.111814419354
전라남도 여수시 한려동,447.0,195.3,0.04,34.7449204717694,127.747363762586
부산광역시 연제구 연산5동,448.0,195.26,0.04,35.1844710333271,129.076079497483
전라남도 목포시 동명동,449.0,194.95,0.04,34.7909608145999,126.392030126996
전북특별자치도 전주시 덕진구 우아2동,450.0,194.69,0.04,35.837733073818,127.16704285081
전라남도 강진군 강진읍,451.0,194.45,0.04,34.6357994202297,126.77352165781
경상남도 김해시 불암동,452.0,194.36,0.04,35.2220749357757,128.926748767438
전북특별자치도 군산시 개정면,453.0,194.33,0.04,35.9583898252475,126.796433007246
광주광역시 동구 지산1동,454.0,193.94,0.04,35.1489954559905,126.932714672927
경기도 시흥시 정왕1동,455.0,193.93,0.04,37.3402702220579,126.743867571554
전북특별자치도 김제시 봉남면,456.0,193.72,0.04,35.7535137246697,126.962257070172
충청남도 청양군 청양읍,457.0,193.52,0.04,36.453339373109,126.806761960674
경상남도 사천시 서포면,458.0,192.99,0.04,35.0061075610367,127.97802749124
경상북도 상주시 남원동,459.0,192.71,0.04,36.4154943343843,128.15259914638
서울특별시 송파구 가락본동,460.0,192.53,0.04,37.4955860734658,127.121767713047
부산광역시 동래구 안락1동,461.0,192.46,0.04,35.1971314822681,129.098595356479
전북특별자치도 정읍시 덕천면,462.0,191.9,0.04,35.6185995910514,126.842575603462
전라남도 강진군 도암면,463.0,191.89,0.04,34.5463261510096,126.727724175488
강원특별자치도 삼척시 원덕읍,464.0,191.64,0.04,37.1764583972782,129.335713745385
경상남도 남해군 삼동면,465.0,191.34,0.04,34.8309939303435,128.000998046173
강원특별자치도 동해시 묵호동,466.0,191.3,0.04,37.5586754265223,129.114239769923
부산광역시 해운대구 우2동,467.0,190.81,0.04,35.1712612350752,129.139989544809
경상북도 안동시 서구동,468.0,190.43,0.04,36.5643395233224,128.717494863148
부산광역시 서구 남부민1동,469.0,190.4,0.04,35.0927491572148,129.023315285236
전라남도 장성군 황룡면,470.0,190.39,0.04,35.2889578066578,126.773115653332
경상북도 고령군 다산면,471.0,190.14,0.04,35.8227332196261,128.45168466056
경상남도 남해군 미조면,472.0,190.12,0.04,34.7120206495288,128.046036616919
강원특별자치도 평창군 대화면,473.0,190.09,0.04,37.5009465792778,128.458050807458
경상남도 창원시 의창구 대산면,474.0,189.9,0.04,35.335364902053,128.708256877819
충청남도 논산시 광석면,475.0,189.85,0.04,36.2428738961579,127.079847433406
서울특별시 성동구 성수1가1동,476.0,189.8,0.04,37.5420797008053,127.049651600525
경상북도 영덕군 강구면,477.0,189.76,0.04,36.3618079391739,129.378593083085
경상북도 경산시 자인면,478.0,189.32,0.04,35.8208779132899,128.822555978051
전북특별자치도 진안군 마령면,479.0,189.19,0.04,35.7344433351884,127.370812189982
서울특별시 송파구 방이2동,480.0,189.05,0.04,37.5163879637604,127.111322597288
강원특별자치도 태백시 황지동,481.0,188.97,0.04,37.1708021030532,128.991626609858
전라남도 장흥군 장흥읍,482.0,188.97,0.04,34.6797661078409,126.902656420414
전북특별자치도 남원시 산내면,483.0,188.85,0.04,35.4192216747994,127.623223361139
대전광역시 중구 부사동,484.0,188.78,0.04,36.3142129187361,127.433655534598
전라남도 강진군 대구면,485.0,188.76,0.04,34.4953515021277,126.800947563624
전북특별자치도 군산시 대야면,486.0,188.62,0.04,35.9467560948945,126.811558542794
충청북도 충주시 수안보면,487.0,188.59,0.04,36.8472710272132,127.994785817453
강원특별자치도 강릉시 강동면,488.0,188.41,0.04,37.7280943167627,128.954226402687
전라남도 보성군 보성읍,489.0,188.41,0.04,34.7685076173862,127.080131495248
강원특별자치도 춘천시 약사명동,490.0,188.29,0.04,37.876574700778,127.724782506293
울산광역시 북구 효문동,491.0,188.15,0.04,35.5658993847488,129.37589679504
전라남도 나주시 공산면,492.0,188.07,0.04,34.9433297911214,126.608141361463
전북특별자치도 전주시 완산구 노송동,493.0,188.06,0.04,35.8243917583468,127.158383066938
인천광역시 동구 금창동,494.0,187.97,0.04,37.4725314036298,126.639815418117
경기도 남양주시 수동면,495.0,187.89,0.04,37.7034248082825,127.325841809387
전라남도 화순군 도곡면,496.0,187.78,0.04,34.9961421462449,126.917500310564
인천광역시 계양구 계산4동,497.0,187.75,0.04,37.5345888686344,126.741711004382
전북특별자치도 장수군 계북면,498.0,187.63,0.04,35.7855804602884,127.612536467041
강원특별자치도 인제군 북면,499.0,187.54,0.04,38.1246704618065,128.204172526138
경기도 시흥시 정왕3동,500.0,187.17,0.04,37.3576931202887,126.726448135344
경기도 안양시 만안구 안양1동,501.0,186.94,0.04,37.3991449928982,126.925867569633
충청남도 금산군 진산면,502.0,186.51,0.04,36.1443133063168,127.370225015163
전라남도 영암군 학산면,503.0,186.51,0.04,34.7261620562987,126.57004768998
경상북도 울릉군 서면,504.0,186.41,0.04,37.4677147639661,130.838096350964
충청남도 부여군 부여읍,505.0,186.08,0.04,36.2755701058278,126.911170936552
부산광역시 북구 덕천2동,506.0,186.06,0.04,35.2123651437989,129.007832675977
경기도 이천시 창전동,507.0,185.79,0.04,37.2817967074992,127.440989684587
경기도 광주시 곤지암읍,508.0,185.59,0.04,37.3509323278922,127.352374949357
경상남도 하동군 청암면,509.0,185.57,0.04,35.156413905882,127.799472140069
강원특별자치도 양구군 동면,510.0,185.41,0.04,38.2023166396046,128.04349997028
경기도 성남시 분당구 서현1동,511.0,185.31,0.04,37.3829079107162,127.126016001895
