대분류,지번주소 (읍/면/동),관할주소,인구[명],교통량(AADT),숙박업소(관광지수),상권밀집도(비율),위도,경도,adm_cd2,parcel_300m,parcel_500m,nearest_parcel_m,poi_store_300m,poi_hotel_300m,poi_restaurant_300m
기타,대전광역시 중구 대흥동 630,대전광역시,13200,14337,50,0.04,36.32509554,127.4268957,3014057500.0,685,1990,0.0,12,12,136
기타,대전광역시 중구 중촌동 198-1,대전광역시,13549,14337,0,0.02,36.34649769,127.4045814,3014056000.0,235,804,0.0,1,0,0
기타,대전광역시 중구 은행동 170-8,대전광역시,13975,14337,41,0.06,36.32717635,127.4284105,3014057500.0,871,2544,0.0,11,17,177
기타,대전광역시 대덕구 신탄진동 146,대전광역시,14346,19795,37,0.02,36.45023796,127.4284203,3023055000.0,910,2040,0.0,9,20,45
기타,대전광역시 대덕구 오정동 432-1,대전광역시,17058,14337,2,0.05,36.35330616,127.415569,3023051000.0,714,1753,0.0,0,1,11
기타,부산광역시 중구 남포동4가 37-7,부산광역시,1082,22984,58,0.43,35.09685612,129.0310023,2611058000.0,853,2647,0.0,10,34,69
기타,부산광역시 중구 부평동2가 18-2,부산광역시,4424,22984,29,0.1,35.10110038,129.0261732,2611056000.0,2527,5712,0.0,12,31,68
기타,부산광역시 강서구 대저2동 1557,부산광역시,6338,30599,2,0.19,35.18264165,128.952867,2644052000.0,235,1006,0.0,1,0,9
기타,부산광역시 금정구 금사동 106-18,부산광역시,7407,22984,4,0.06,35.21483015,129.1114371,2641055500.0,307,1241,0.0,1,2,17
기타,부산광역시 금정구 금사동 13-17,부산광역시,7407,22984,4,0.06,35.21642194,129.1176045,2641055500.0,373,757,0.0,2,0,8
기타,부산광역시 사상구 주례동 666,부산광역시,12089,28715,1,0.02,35.1460868,128.9956207,2653066100.0,198,805,0.0,0,0,6
기타,부산광역시 사상구 덕포동 381-1,부산광역시,12267,28715,4,0.03,35.17755088,128.9828653,2653061000.0,309,940,0.0,2,0,10
기타,부산광역시 동구 초량동 1187-1,부산광역시,13015,22984,36,0.05,35.11408881,129.0410592,2617053000.0,389,2032,0.0,24,34,83
기타,부산광역시 수영구 수영동 516,부산광역시,13578,22984,4,0.03,35.16809208,129.1211844,2650073000.0,438,1533,0.0,7,3,44
기타,부산광역시 부산진구 부전동 46,부산광역시,15192,22984,68,0.08,35.1635629,129.0618086,2623051000.0,0,0,0.0,7,3,60
기타,서울특별시 종로구 세종로 80-1,서울특별시,8377,50209,3,0.12,37.57347844,126.9759607,1111053000.0,504,1613,0.0,9,1,29
기타,서울특별시 성동구 성수동2가 276-5,서울특별시,10141,25582,3,0.16,37.54396758,127.0570023,1120069000.0,388,1146,0.0,16,4,81
기타,서울특별시 서대문구 홍제동 460,서울특별시,12728,50209,0,0.01,37.58585714,126.949957,1141065500.0,644,1274,0.0,3,0,37
기타,서울특별시 동대문구 휘경동 267-10,서울특별시,16041,25582,10,0.02,37.58961173,127.0594296,1123072000.0,1328,3243,0.0,15,7,45
기타,서울특별시 서초구 방배동 507-1,서울특별시,17091,62251,0,0.03,37.47555336,126.9833021,1165061000.0,537,1808,0.0,11,13,42
기타,서울특별시 은평구 증산동 223-18,서울특별시,17717,196415,0,0.01,37.578734,126.9003821,1138064000.0,291,1516,0.0,5,0,28
기타,서울특별시 마포구 망원동 403-2,서울특별시,18586,196415,1,0.03,37.55563986,126.9061021,1144069000.0,1591,3563,0.0,12,5,85
기타,서울특별시 강북구 수유동 48-21,서울특별시,19484,35408,13,0.02,37.63440388,127.0215438,1130561500.0,1224,3470,0.0,23,18,44
기타,서울특별시 성북구 하월곡동 88-681,서울특별시,21503,35408,2,0.01,37.60796695,127.0304288,1129068500.0,1079,3446,0.0,4,6,41
기타,서울특별시 영등포구 양평동4가 158,서울특별시,22117,196415,9,0.03,37.53608596,126.8990348,1156062000.0,581,1203,0.0,10,10,45
기타,울산광역시 울주군 서생면 진하리 72-4,울산광역시,8170,16876,38,0.03,35.38747724,129.3451608,3171031000.0,612,1195,0.0,7,36,26
기타,울산광역시 울주군 서생면 대송리 산 30-11,울산광역시,8170,14441,38,0.03,35.36331608,129.3566265,3171031000.0,322,809,0.0,0,4,11
기타,울산광역시 남구 야음동 155-10,울산광역시,8939,23213,5,0.05,35.52600573,129.3436148,3114067000.0,633,1491,0.0,0,0,4
기타,울산광역시 중구 성남동 190-200,울산광역시,11221,20222,47,0.06,35.55419029,129.3168918,3111058500.0,1349,3114,0.0,5,16,96
기타,울산광역시 울주군 청량읍 문죽리 903-1,울산광역시,18102,20222,2,0.03,35.52840374,129.2603624,3171026200.0,322,688,0.0,1,0,7
기타,울산광역시 중구 성안동 809-8,울산광역시,20264,6121,0,0.02,35.57171032,129.3137591,3111065000.0,255,635,0.0,2,0,26
기타,울산광역시 중구 태화동 947,울산광역시,21362,20222,0,0.02,35.55820455,129.2807555,3111061000.0,455,1085,0.0,1,0,3
기타,울산광역시 중구 태화동 800,울산광역시,21362,20222,0,0.02,35.55010938,129.2896885,3111061000.0,294,1010,0.0,3,0,25
기타,울산광역시 남구 옥동 68-1,울산광역시,24377,20222,0,0.02,35.52264464,129.2913106,3114060000.0,177,355,0.0,1,0,5
기타,울산광역시 남구 옥동 146-1,울산광역시,24377,20222,0,0.02,35.53241028,129.2919819,3114060000.0,280,748,0.0,5,0,44
기타,인천광역시 중구 무의동 84,인천광역시,3288,23279,122,0.06,37.38457902,126.4124667,2811063000.0,143,225,0.0,2,0,12
기타,인천광역시 중구 답동 3-4,인천광역시,4944,26544,18,0.08,37.47148024,126.6288516,,1862,5036,0.0,5,8,69
기타,인천광역시 중구 북성동1가 98-143,인천광역시,7460,51589,27,0.02,37.47521615,126.601833,2811061500.0,345,547,0.0,1,15,18
기타,인천광역시 미추홀구 주안동 1462-7,인천광역시,11382,9736,0,0.02,37.44828163,126.6792008,2817768000.0,986,3171,0.0,7,0,58
기타,인천광역시 서구 가좌동 606-13,인천광역시,15839,9736,1,0.03,37.47410794,126.6817947,2826060000.0,114,314,0.0,3,0,2
기타,인천광역시 계양구 귤현동 451-100,인천광역시,19203,40984,0,0.01,37.57099984,126.7380004,2824571000.0,383,892,0.0,2,0,8
기타,인천광역시 부평구 십정동 528,인천광역시,23206,9736,27,0.02,37.471179,126.7019236,2823769000.0,1061,2733,0.0,18,22,47
기타,인천광역시 부평구 십정동 557-1,인천광역시,24716,9736,1,0.01,37.47356582,126.6907278,2823768000.0,331,1132,0.0,2,0,13
기타,인천광역시 남동구 간석동 238-1,인천광역시,29333,9736,2,0.02,37.46724366,126.7059871,2820055100.0,828,2250,0.0,17,8,42
기타,인천광역시 연수구 송도동 100,인천광역시,29428,26544,3,0.02,37.38862788,126.6317933,2818585000.0,55,108,0.0,4,0,34
기타,전라남도 여수시 중흥동 72,전라남도,1935,25252,4,0.16,34.82265253,127.6944403,4613082000.0,116,247,0.0,0,0,0
기타,전라남도 순천시 동외동 198-5,전라남도,2501,4818,12,0.08,34.95850012,127.4858914,4615062000.0,1635,3865,0.0,5,15,53
기타,전라남도 여수시 수정동 774-4,전라남도,2555,14076,56,0.04,34.74579376,127.7517845,,51,849,0.0,2,6,16
기타,전라남도 목포시 석현동 1120-1,전라남도,4972,9845,1,0.04,34.82124262,126.4308642,4611078000.0,420,968,0.0,0,0,0
기타,전라남도 신안군 압해읍 송공리 441-8,전라남도,5384,5675,4,0.03,34.86048463,126.2351258,4691025300.0,281,540,0.0,0,0,0
기타,전라남도 해남군 송지면 송호리 1305,전라남도,5774,4899,13,0.03,34.29840019,126.5290475,,278,381,0.0,2,18,17
기타,전라남도 영암군 영암읍 개신리 484-47,전라남도,7429,11639,12,0.04,34.77786696,126.7227094,4683025000.0,343,677,0.0,0,4,8
기타,전라남도 여수시 돌산읍 율림리 6-5,전라남도,12832,14076,158,0.03,34.59429958,127.8043088,4613025000.0,205,347,0.0,1,13,12
기타,전라남도 담양군 담양읍 학동리 40-16,전라남도,14787,5536,57,0.04,35.33193975,127.0162333,4671025000.0,304,749,0.0,0,1,0
기타,전라남도 목포시 상동 608-3,전라남도,14903,9845,21,0.03,34.80103337,126.4130336,4611075700.0,402,1092,0.0,1,1,6
기타,전북특별자치도 임실군 성수면 도인리 609,전북특별자치도,1412,2711,1,0.04,35.63052589,127.3040211,5275034000.0,342,766,0.0,0,0,2
기타,전북특별자치도 진안군 마령면 동촌리 546,전북특별자치도,1665,10458,0,0.04,35.75558397,127.3938941,5272037000.0,143,219,0.0,2,0,4
기타,전북특별자치도 고창군 아산면 삼인리 126,전북특별자치도,2337,4744,5,0.04,35.50391456,126.5875591,5279032000.0,205,514,0.0,3,3,11
기타,전북특별자치도 익산시 창인동1가 137-1,전북특별자치도,2864,9821,30,0.1,35.94199437,126.949817,5214052000.0,1415,3048,0.0,3,12,60
기타,전북특별자치도 군산시 옥도면 선유도리,전북특별자치도,3218,2808,6,0.03,35.80741092,126.4148705,5213039000.0,151,372,35.87189666072146,0,2,1
기타,전북특별자치도 전주시 완산구 풍남동2가 44-1,전북특별자치도,3745,22387,39,0.13,35.81814476,127.1531034,5211153000.0,1627,3880,0.0,4,83,69
기타,전북특별자치도 군산시 삼학동 261-10,전북특별자치도,4984,16140,2,0.02,35.97934311,126.7136537,5213056000.0,2147,4621,0.0,1,1,36
기타,전북특별자치도 전주시 덕진구 팔복동1가 305-7,전북특별자치도,7598,29756,0,0.06,35.85477519,127.1035806,5211360000.0,471,1345,0.0,2,0,20
기타,전북특별자치도 전주시 덕진구 팔복동2가 10-1,전북특별자치도,7598,29756,0,0.06,35.85131726,127.1104495,5211360000.0,554,1690,0.0,0,0,4
기타,전북특별자치도 전주시 완산구 효자동1가 362,전북특별자치도,14006,35443,0,0.02,35.81203731,127.1137721,5211171200.0,620,1482,0.0,1,0,44
기타,전북특별자치도 전주시 완산구 효자동1가 362,전북특별자치도,14006,35443,0,0.02,35.81203731,127.1137721,5211171300.0,620,1482,0.0,1,0,44
기타,제주특별자치도 서귀포시 서귀동 277-1,제주특별자치도,3087,28097,16,0.09,33.25032953,126.5632436,5013053000.0,927,2698,0.0,13,22,146
기타,제주특별자치도 제주시 도두일동 2196-1,제주특별자치도,3262,54135,9,0.07,33.4958582,126.4683554,5011069000.0,350,829,0.0,1,1,9
기타,제주특별자치도 제주시 도두일동 2315,제주특별자치도,3262,54135,9,0.07,33.49417409,126.4702628,5011069000.0,371,914,0.0,3,1,15
기타,제주특별자치도 제주시 봉개동 산 51-2,제주특별자치도,5197,5343,2,0.02,33.44457043,126.6274418,5011062000.0,26,69,0.0,0,0,0
기타,제주특별자치도 제주시 용담이동 1611,제주특별자치도,13633,54135,17,0.02,33.50339256,126.4959125,5011058000.0,439,900,0.0,1,0,2
기타,제주특별자치도 제주시 용담이동 2643-1,제주특별자치도,13633,35338,17,0.02,33.50061136,126.511265,5011058000.0,651,1800,0.0,2,13,35
기타,제주특별자치도 제주시 구좌읍 송당리 2860,제주특별자치도,14767,5396,45,0.04,33.43494826,126.7329451,5011025600.0,97,195,0.0,2,1,5
기타,제주특별자치도 제주시 구좌읍 하도리 907,제주특별자치도,14767,10510,45,0.04,33.51159822,126.8910044,5011025600.0,299,792,0.0,0,13,1
기타,제주특별자치도 서귀포시 성산읍 고성리 62-3,제주특별자치도,15530,7967,85,0.03,33.42382532,126.9289384,5013025900.0,31,91,0.0,0,0,0
기타,제주특별자치도 제주시 한림읍 명월리 1734,제주특별자치도,22389,2609,66,0.04,33.3887323,126.2648642,5011025000.0,532,1160,0.0,0,8,0
기타,충청남도 예산군 응봉면 평촌리 산 61-4,충청남도,2439,1032,10,0.04,36.62881152,126.7827611,4481035000.0,269,733,0.0,1,0,2
기타,충청남도 태안군 원북면 반계리 259,충청남도,4064,8790,63,0.03,36.81997535,126.2617072,4482535000.0,109,577,0.0,0,0,1
기타,충청남도 공주시 정안면 광정리 270-9,충청남도,4883,3404,2,0.03,36.60913768,127.1210092,4415037000.0,354,738,0.0,3,0,17
기타,충청남도 보령시 주교면 송학리 1023,충청남도,4931,7019,7,0.02,36.38367057,126.4968653,4418041000.0,13,28,0.0,0,0,0
기타,충청남도 예산군 덕산면 대치리 32-2,충청남도,6359,3769,51,0.04,36.68515947,126.6294638,4481036000.0,256,514,0.0,1,2,1
기타,충청남도 공주시 산성동 190-1,충청남도,7655,16008,18,0.05,36.45905959,127.1227065,4415054000.0,1283,3106,0.0,3,4,45
기타,충청남도 천안시 서북구 쌍용동 210-34,충청남도,13139,71113,18,0.03,36.797605,127.1283112,4413353000.0,445,1091,0.0,3,16,33
기타,충청남도 서산시 수석동 188,충청남도,16229,9376,3,0.02,36.77679263,126.4938195,4421054000.0,310,733,0.0,0,0,0
기타,충청남도 부여군 부여읍 관북리 77,충청남도,18159,1317,31,0.04,36.28366162,126.9144921,4476025000.0,783,1836,0.0,3,4,45
기타,충청남도 금산군 금산읍 신대리 408,충청남도,22425,6467,14,0.04,36.09859494,127.5043215,4471025000.0,306,886,0.0,0,0,0
기타,충청북도 보은군 회인면 중앙리 172-2,충청북도,1618,1911,1,0.02,36.49463191,127.5967694,4372038500.0,418,994,0.0,0,0,3
기타,충청북도 단양군 가곡면 어의곡리 691-1,충청북도,1895,826,1,0.04,36.98835035,128.4595531,4380032000.0,151,213,0.0,0,7,1
기타,충청북도 영동군 상촌면 물한리 939,충청북도,2070,122,2,0.02,36.05910322,127.8743011,4374035000.0,184,320,0.0,0,6,5
기타,충청북도 진천군 이월면 삼용리 1267,충청북도,7932,8289,5,0.03,36.90672343,127.4779233,4375035000.0,257,586,0.0,1,0,1
기타,충청북도 단양군 단양읍 도전리 636,충청북도,9818,13987,39,0.03,36.98238589,128.3711303,4380025000.0,413,884,0.0,5,19,42
기타,충청북도 청주시 상당구 용담동 160-12,충청북도,12665,18524,1,0.02,36.63403343,127.503994,4311169000.0,946,1896,0.0,3,0,50
기타,충청북도 청주시 상당구 산성동 180,충청북도,12665,9722,1,0.02,36.65952203,127.541508,4311169000.0,212,449,0.0,0,0,0
기타,충청북도 충주시 중앙탑면 용전리 384-1,충청북도,14227,8861,2,0.01,37.02303217,127.8385224,4313038500.0,202,361,0.0,0,0,4
기타,충청북도 청주시 서원구 산남동 334-10,충청북도,25188,28239,0,0.02,36.61570801,127.4702826,4311255000.0,359,847,0.0,1,0,45
기타,충청북도 청주시 서원구 미평동 13,충청북도,25188,28239,0,0.02,36.60457995,127.4788737,4311255000.0,286,851,0.0,1,0,2
숙박시설,강원특별자치도 동해시 어달동 7,강원특별자치도,2875,13633,46,0.04,37.56285722,129.1196575,5117059000.0,245,602,0.0,1,12,4
숙박시설,강원특별자치도 강릉시 옥천동 181-1,강원특별자치도,3236,8976,52,0.11,37.75689912,128.897094,5115054000.0,1181,3501,0.0,7,28,68
숙박시설,강원특별자치도 춘천시 서면 서상리 1054,강원특별자치도,3745,2996,6,0.03,37.935709,127.7014067,5111035000.0,315,942,0.0,0,3,0
숙박시설,강원특별자치도 속초시 동명동 450-180,강원특별자치도,4375,20217,33,0.03,38.2094654,128.5928577,5121052000.0,821,2184,0.0,6,20,45
숙박시설,강원특별자치도 강릉시 강문동 304-2,강원특별자치도,4433,23079,46,0.03,37.79968118,128.9133907,5115066500.0,146,379,0.0,5,18,22
숙박시설,강원특별자치도 강릉시 강문동 308-2,강원특별자치도,4433,8976,46,0.03,37.7900393,128.9222572,5115058000.0,209,497,0.0,3,4,27
숙박시설,강원특별자치도 강릉시 임당동 94-1,강원특별자치도,4606,8976,28,0.12,37.75637458,128.8954865,5115052000.0,1346,3515,0.0,8,18,71
숙박시설,강원특별자치도 평창군 봉평면 면온리 485-4,강원특별자치도,5460,5790,67,0.04,37.56353709,128.3585563,5176034000.0,248,574,0.0,1,2,4
숙박시설,강원특별자치도 삼척시 남양동 37-14,강원특별자치도,6665,8308,31,0.07,37.44070966,129.1652219,5123051000.0,808,1712,0.0,9,21,42
숙박시설,강원특별자치도 강릉시 포남동 1139-6,강원특별자치도,10670,8976,20,0.05,37.76156534,128.905643,5115057100.0,760,1665,0.0,5,8,58
숙박시설,경기도 남양주시 조안면 삼봉리 182,경기도,3525,7657,2,0.02,37.5958358,127.3365607,4136036000.0,427,859,0.0,1,5,8
숙박시설,경기도 김포시 월곶면 조강리 276,경기도,7373,33801,6,0.05,37.74179336,126.5654718,4157035000.0,236,387,0.0,0,1,0
숙박시설,경기도 파주시 문발동 524-3,경기도,8028,29911,2,0.14,37.70848286,126.6867921,4148054000.0,206,396,0.0,3,1,14
숙박시설,경기도 화성시 팔탄면 월문리 235-25,경기도,15311,40164,17,0.1,37.11540939,126.877201,4159036000.0,220,641,0.0,2,11,11
숙박시설,경기도 안양시 동안구 관양동 1498-22,경기도,17925,62251,13,0.09,37.39808987,126.9754849,4117355900.0,598,1444,0.0,8,11,73
숙박시설,경기도 안양시 동안구 관양동 1504-11,경기도,17925,62251,13,0.09,37.39881352,126.9761318,4117355900.0,656,1417,0.0,11,13,71
숙박시설,경기도 가평군 가평읍 대곡리 168-3,경기도,19438,27704,150,0.03,37.82464941,127.5150856,4182025000.0,973,2251,0.0,3,8,44
숙박시설,경기도 가평군 가평읍 달전리 134,경기도,19438,27704,150,0.03,37.80415929,127.5244406,4182025000.0,521,841,0.0,2,28,21
숙박시설,경기도 수원시 영통구 신동 349-1,경기도,25353,30954,0,0.03,37.25011257,127.0575861,4111758000.0,258,606,0.0,5,1,20
숙박시설,경기도 고양시 일산동구 장항동 863-1,경기도,26392,182903,7,0.08,37.65636852,126.7705483,4128559000.0,62,164,0.0,13,3,44
숙박시설,경상남도 창녕군 이방면 안리 1364-4,경상남도,2236,3068,0,0.02,35.56493673,128.4171029,4874034000.0,193,498,0.0,0,1,0
숙박시설,경상남도 통영시 서호동 163-45,경상남도,2536,9785,7,0.05,34.84134043,128.4208836,4822055000.0,1374,2701,0.0,9,47,126
숙박시설,경상남도 남해군 남면 선구리 661,경상남도,3106,1381,14,0.04,34.73208309,127.8632111,4884035000.0,713,1179,0.0,0,18,1
숙박시설,경상남도 통영시 항남동 110,경상남도,3453,9785,56,0.08,34.84202883,128.4239061,4822055000.0,1182,2876,0.0,9,54,95
숙박시설,경상남도 통영시 산양읍 남평리 1312-1,경상남도,4422,9785,10,0.03,34.81397336,128.3867166,4822025000.0,327,674,0.0,3,11,4
숙박시설,경상남도 남해군 창선면 지족리 289-1,경상남도,5177,1267,18,0.02,34.83721067,128.0008809,4884039000.0,442,672,0.0,1,5,5
숙박시설,경상남도 거제시 일운면 와현리 194,경상남도,7740,3159,25,0.03,34.80178808,128.7155634,4831031000.0,449,576,0.0,1,7,1
숙박시설,경상남도 통영시 동호동 338-1,경상남도,8338,36763,34,0.03,34.84305829,128.4299607,4822059000.0,761,2078,0.0,7,22,45
숙박시설,경상남도 거제시 연초면 오비리 176-1,경상남도,8572,20890,2,0.03,34.90001569,128.6250347,4831037000.0,63,415,0.0,0,2,1
숙박시설,경상남도 창원시 진해구 명동 187,경상남도,12859,30752,7,0.02,35.0960176,128.7284482,4812963000.0,355,529,0.0,0,2,5
숙박시설,경상북도 경주시 신평동 242-12(보덕동),경상북도,1528,10282,23,0.1,35.84075522,129.2912123,4713066000.0,151,236,0.0,0,9,8
숙박시설,경상북도 경주시 황남동 186-4,경상북도,3845,25475,1,0.06,35.83402747,129.214451,4713057000.0,753,1938,0.0,3,22,44
숙박시설,경상북도 봉화군 춘양면 의양리 624-1,경상북도,4127,9574,7,0.03,36.9389191,128.917899,4792034000.0,589,1457,0.0,0,1,4
숙박시설,경상북도 안동시 동부동 205-17,경상북도,5277,14027,50,0.1,36.56454993,128.7343254,4717051000.0,1618,3470,0.0,6,28,77
숙박시설,경상북도 경주시 노서동 178-33,경상북도,5318,25475,1,0.05,35.84208774,129.2033056,4713051500.0,892,2198,0.0,8,45,79
숙박시설,경상북도 경주시 노서동 175-5,경상북도,5318,25475,1,0.05,35.84074049,129.2037574,4713051500.0,850,2087,0.0,11,57,88
숙박시설,경상북도 경주시 노서동 117-2,경상북도,5318,25475,1,0.05,35.84195504,129.2076864,4713051500.0,963,3224,0.0,3,36,52
숙박시설,경상북도 경주시 감포읍 오류리 566-1,경상북도,5781,4879,36,0.03,35.81024624,129.5096478,4713025000.0,582,887,0.0,0,12,4
숙박시설,경상북도 울릉군 울릉읍 저동리 54-1,경상북도,5936,15769,104,0.04,37.49630872,130.9095199,4794025000.0,512,1348,0.0,1,14,20
숙박시설,경상북도 경주시 황오동 296,경상북도,5937,25475,155,0.06,35.84209729,129.2164017,4713053000.0,1478,3376,0.0,4,24,45
숙박시설,광주광역시 광산구 송학동 38-3,광주광역시,2401,4782,0,0.03,35.11598285,126.6836703,2920068000.0,364,906,0.0,0,1,0
숙박시설,광주광역시 동구 동명동 75-20,광주광역시,4030,6594,2,0.05,35.150383,126.9256065,2911054500.0,1371,3556,0.0,8,7,130
숙박시설,광주광역시 북구 중흥동 710-27,광주광역시,4406,13843,28,0.06,35.16105417,126.9084481,2917051000.0,806,2239,0.0,11,35,46
숙박시설,광주광역시 광산구 송정동 932-17,광주광역시,6228,13462,25,0.05,35.13521456,126.7880134,2920052500.0,870,2250,0.0,1,5,9
숙박시설,광주광역시 동구 광산동 100-13,광주광역시,6537,52845,10,0.05,35.14579098,126.9178763,2911065500.0,1273,3343,0.0,9,13,106
숙박시설,광주광역시 남구 방림동 540-21,광주광역시,6678,52845,3,0.01,35.13369376,126.912658,2915552000.0,789,1970,0.0,4,3,39
숙박시설,광주광역시 동구 학동 95-7,광주광역시,7479,52845,22,0.03,35.1404999,126.9190788,2911068500.0,1469,3268,0.0,5,13,75
숙박시설,광주광역시 북구 운암동 1626,광주광역시,11556,13843,22,0.03,35.17013676,126.8838031,2917060200.0,648,2253,0.0,3,7,5
숙박시설,광주광역시 북구 중흥동 599-100,광주광역시,15147,13843,2,0.02,35.16633399,126.9154233,2917053500.0,987,2350,0.0,4,14,25
숙박시설,광주광역시 북구 중흥동 271-21,광주광역시,15147,13843,2,0.02,35.17351312,126.9164609,2917053500.0,1114,2538,0.0,6,2,57
숙박시설,대구광역시 중구 봉산동 230-273,대구광역시,4752,36971,17,0.22,35.86029732,128.5968489,2711056500.0,1962,4043,0.0,4,3,34
숙박시설,대구광역시 중구 장관동 49,대구광역시,4931,36971,45,0.18,35.86805885,128.5905346,2711057500.0,1296,3919,0.0,10,18,180
숙박시설,대구광역시 중구 종로2가 15,대구광역시,4931,36971,45,0.18,35.86918372,128.5918768,2711057500.0,1551,4050,0.0,14,21,220
숙박시설,대구광역시 중구 향촌동 34-1,대구광역시,4931,36971,45,0.18,35.87346408,128.5931051,2711057500.0,1555,3862,0.0,6,10,72
숙박시설,대구광역시 동구 신천동 297-8,대구광역시,7945,36971,45,0.07,35.86888773,128.6271439,2714058000.0,504,1393,0.0,8,14,67
숙박시설,대구광역시 동구 신천동 339-8,대구광역시,7945,36971,45,0.07,35.8706051,128.6282231,2714058000.0,530,1252,0.0,12,22,59
숙박시설,대구광역시 동구 신천동 379-4,대구광역시,7945,36971,45,0.07,35.87555618,128.6292689,2714058000.0,794,1564,0.0,16,22,43
숙박시설,대구광역시 남구 대명동 3055-28,대구광역시,10277,29690,5,0.03,35.84400508,128.5632389,,347,1378,0.0,2,1,17
숙박시설,대구광역시 동구 상매동 505-6,대구광역시,13270,38336,13,0.02,35.88802249,128.706536,2714073000.0,101,260,0.0,2,9,8
숙박시설,대구광역시 동구 진인동 123-13,대구광역시,20734,2365,26,0.01,35.97310584,128.7268313,2714076000.0,115,165,0.0,0,1,12
숙박시설,대전광역시 동구 중동 31-1,대전광역시,3602,14337,63,0.18,36.33126003,127.4285376,3011051500.0,1355,3161,0.0,8,42,62
숙박시설,대전광역시 동구 정동 14-24,대전광역시,3602,14337,63,0.18,36.33340675,127.4320066,3011051500.0,1168,3021,0.0,9,29,72
숙박시설,대전광역시 중구 태평동 264-5,대전광역시,12579,14337,0,0.02,36.32545875,127.4000524,3014068000.0,832,1889,0.0,1,1,45
숙박시설,대전광역시 중구 대흥동 452-30,대전광역시,13200,14337,50,0.04,36.32464479,127.4236502,3014057500.0,587,1558,0.0,11,6,122
숙박시설,대전광역시 중구 대흥동 447-11,대전광역시,13200,14337,50,0.04,36.32369202,127.4249815,3014057500.0,467,1996,0.0,7,4,86
숙박시설,대전광역시 중구 대흥동 141-1,대전광역시,13200,14337,50,0.04,36.32640835,127.4289665,3014057500.0,864,2454,0.0,11,16,174
숙박시설,대전광역시 중구 대흥동 95-20,대전광역시,13200,14337,50,0.04,36.32591092,127.4304673,3014057500.0,884,2609,0.0,8,18,116
숙박시설,대전광역시 동구 인동 78-2,대전광역시,14985,14337,2,0.01,36.32477402,127.4340971,3011054500.0,704,2955,0.0,6,9,21
숙박시설,대전광역시 서구 둔산동 1446,대전광역시,15842,14337,17,0.03,36.35031148,127.3882783,3017063000.0,166,289,0.0,16,10,118
숙박시설,대전광역시 대덕구 오정동 210-1,대전광역시,17058,14337,2,0.05,36.35230345,127.426749,3023051000.0,720,1852,0.0,13,0,77
숙박시설,부산광역시 중구 남포동2가 37,부산광역시,1082,22984,58,0.43,35.09790016,129.0333385,2611058000.0,1169,2393,0.0,13,42,75
숙박시설,부산광역시 중구 영주동 20-10,부산광역시,4778,22984,11,0.03,35.11280722,129.0363531,2611059000.0,2203,5137,0.0,8,19,59
숙박시설,부산광역시 동구 초량동 847-44,부산광역시,5270,22984,0,0.01,35.11918275,129.02831,2617055000.0,515,1260,0.0,0,1,6
숙박시설,부산광역시 동구 초량동 1204-3,부산광역시,5433,22984,36,0.06,35.11412874,129.0400798,2617051000.0,727,2805,0.0,24,47,98
숙박시설,부산광역시 부산진구 부전동 521-13,부산광역시,11148,22984,83,0.1,35.15386341,129.057109,2623052000.0,0,0,0.0,27,53,91
숙박시설,부산광역시 부산진구 부전동 521-1,부산광역시,11148,22984,83,0.1,35.15427103,129.0573036,2623052000.0,0,0,0.0,30,56,117
숙박시설,부산광역시 부산진구 범천동 858-61,부산광역시,12180,22984,26,0.06,35.14836725,129.0604464,2623077000.0,9,32,236.73770211998502,12,16,45
숙박시설,부산광역시 해운대구 우동 648-11,부산광역시,21937,22984,94,0.03,35.15988171,129.1564407,2635051000.0,560,1387,0.0,15,51,44
숙박시설,부산광역시 해운대구 우동 599-4,부산광역시,21937,22984,94,0.03,35.16377558,129.1614421,2635051000.0,1057,2856,0.0,15,45,47
숙박시설,부산광역시 사상구 괘법동 569-16,부산광역시,25816,30599,99,0.05,35.16179658,128.9776817,2653062000.0,176,548,0.0,7,3,42
숙박시설,서울특별시 중구 명동1가 7-1,서울특별시,2656,50209,103,0.65,37.564079,126.9854623,1114055000.0,940,2408,0.0,18,42,60
숙박시설,서울특별시 중구 남산동2가 18-9,서울특별시,2656,25582,103,0.65,37.55881907,126.9862058,1114055000.0,1117,2221,0.0,15,44,45
숙박시설,서울특별시 종로구 관철동 43-8,서울특별시,6901,50209,136,0.49,37.56899829,126.9843204,1111061500.0,887,2683,0.0,23,21,46
숙박시설,서울특별시 중구 예관동 70-19,서울특별시,7047,25582,81,0.25,37.56352037,126.9988568,1114059000.0,1827,5375,0.0,14,13,45
숙박시설,서울특별시 중구 광희동1가 149,서울특별시,7047,25582,81,0.25,37.56550511,127.0061077,1114059000.0,1591,4532,0.0,20,38,45
숙박시설,서울특별시 용산구 이태원동 99-16,서울특별시,7479,62251,10,0.05,37.5320817,126.9945807,1117065000.0,1588,3681,0.0,10,21,68
숙박시설,서울특별시 용산구 이태원동 131-11,서울특별시,7479,62251,10,0.05,37.53320887,126.9949619,1117065000.0,1704,3696,0.0,13,21,68
숙박시설,서울특별시 경주시 진현동 63-25,서울특별시,9706,5217,54,0.02,35.78562034,129.3254726,4713065000.0,443,903,0.0,1,33,41
