hd_nm,숙박업소수,lat,lon
미산면,4,38.0474064992174,126.992818073354
하남면,4,38.0576735877991,127.668191116312
구의제2동,4,37.5472276222656,127.089940298223
강천면,4,37.2728895738265,127.711509091654
화도읍,4,37.657910347873,127.300352454876
공릉1동,4,37.6248214682345,127.073848484316
하남동,4,35.1795310989451,126.799891085568
삼계면,4,35.5076784647939,127.274358039095
개운동,4,37.3412463628516,127.960148062439
역곡2동,4,37.4860661140931,126.8066708565
산솔면,4,37.1452872087537,128.680530612342
삼일동,4,34.825166243366,127.731250141775
각남면,4,35.641835526338,128.658918350204
화서면,4,36.4454508619972,127.951396803964
구정면,4,37.7183755047744,128.880053838573
삼죽면,4,37.0730098580051,127.374843682254
풍천면,4,36.5561890573723,128.506522707702
미원면,4,36.636141670953,127.658483553921
덕풍3동,4,37.5525407742751,127.204763282895
살미면,4,36.9053897150321,127.964612737336
미로면,4,37.4175439757334,129.112486953361
관문동,4,37.4416775624029,126.987027394545
하일면,4,34.9434524826931,128.192422189648
간석3동,4,37.4661258850932,126.714591466946
호명읍,4,36.5943293376644,128.468377412546
벌용동,4,34.9440115311589,128.079440014097
범계동,4,37.3897592255022,126.952495210445
범어3동,4,35.863240024723,128.624167828783
관촌면,4,35.6737946086992,127.27080317392
오곡면,4,35.27232651674,127.313898434851
한산면,4,36.0862583542913,126.802055066527
외산면,4,36.3043276284426,126.704217896909
병영1동,4,35.5700563394445,129.34658720492
오수면,4,35.5413642752929,127.326918994503
왕징면,4,38.0585161826357,127.012811832144
부창동,4,36.1990668442518,127.087181458541
오천면어항출장소,4,,
오치2동,4,35.1900715693924,126.900470579779
부암제1동,4,35.1632864266109,129.048576068896
와동,4,37.3416625818339,126.825752438728
행운동,4,37.4806158268209,126.957086795114
조성면,4,34.8084923750226,127.247618461358
조도면,4,34.2966127815969,126.047449629782
본동,4,37.5130293559068,126.954204316851
정자2동,4,37.3660048459577,127.115258839136
온양6동,4,36.7548470875241,127.019306441462
금사회동동,4,35.2327755088754,129.121637494094
금일읍,4,34.3488662894207,127.029520006322
영중면,4,38.0055608827229,127.245148658335
관인면,4,38.1577991234708,127.251198061906
사직동,4,37.5754222287938,126.96631967084
백사면,4,37.3390684492294,127.49071965936
군남면,4,38.0851969328493,127.019081108902
하성면,4,37.7201465113611,126.631238316931
덕포제2동,4,35.1744356274973,128.982968516217
용흥동,4,36.0383165852474,129.357670460661
사동,4,37.2971248482641,126.851055922583
연평면,4,37.6651915483658,125.702047674071
나운1동,4,35.9667974454199,126.694808077009
염창동,4,37.553736243135,126.870985348962
사당제1동,4,37.4830075809766,126.978753012269
전동면,4,36.6559328684455,127.264118976061
원남면,4,36.8754878232556,127.648849888454
관산읍,4,34.5615568543696,126.938914115797
비인면,4,36.1420772120912,126.601355108792
주안5동,4,37.4700323868111,126.679352090761
전의면,4,36.6813970295598,127.196004270138
호저면,4,37.4110343612581,127.925706853576
영산면,4,35.4536468385519,128.527939024735
비봉면,4,37.2351736371896,126.873400895969
비금면,4,34.7554778216087,125.926658497101
학산면,4,36.0994540837559,127.684794140327
영오면,4,35.1078274712066,128.237656734178
호원1동,4,37.7119917253999,127.048771274281
기성면,4,36.7981815754368,129.451454027671
문래동,4,37.5171112504905,126.899485634762
도마1동,4,36.3143490041597,127.37989101987
후평3동,4,37.880488222062,127.750113940611
단밀면,4,36.3759783665805,128.381615959748
만덕제1동,4,35.2134493077261,129.036360648005
초평동,4,37.3074644167278,126.940116403486
면목제3.8동,4,,
둔덕동,4,34.7693326597112,127.694583187836
면목제5동,4,37.5857905325321,127.07948445767
창신제2동,4,37.5744822903224,127.010871935331
검단동,4,37.6133883786264,126.649063284691
태장2동,4,37.3825633095121,127.952897488551
초전면,4,35.9745393354024,128.263356813826
태평1동,4,37.4407604802667,127.126072271592
청북읍,4,37.0398153105498,126.934275457083
위천면,4,35.7496253612486,127.833111779253
두류3동,4,35.8536995367807,128.555472673151
회기동,4,37.5907885967281,127.05537245757
월피동,4,37.3359971587617,126.846767895666
석수2동,4,37.4139174126171,126.90933825518
석촌동,4,37.5035646306702,127.103667384036
초월읍,4,37.3852482375455,127.287960741314
진량읍,4,35.8739232681792,128.816219686495
진안동,4,37.2133226522339,127.03496075268
가양1동,4,37.5694972894276,126.844728733334
성내동,4,37.5292748071425,127.130026914568
마도면,4,37.2054737239427,126.769633656944
회천면,4,34.6687596084652,127.085342210474
청학동,4,37.1514419074158,127.053965318309
은산면,4,36.3104262905263,126.854215108774
입암면,4,35.5037572915116,126.793190936821
진월면,4,34.9784366975953,127.758117411823
선부3동,4,37.345012175422,126.812504360019
남촌동,4,37.1546593716456,127.063495801811
심곡1동,4,37.4909328646341,126.780601136217
고삼면,4,37.0826914685267,127.2634642949
율량.사천동,4,36.6660282020756,127.48900350385
송내동,4,37.8840128266303,127.051294397873
도화면,4,34.5101306755771,127.317298319136
두동면,4,35.6542688430426,129.201164555036
세마동,4,37.1882931788928,127.040778584353
모가면,4,37.1716633744715,127.480176814687
압구정동,4,37.5306686414268,127.030809170421
마암면,4,35.0551359849192,128.336660713505
자양제4동,4,37.5340742469272,127.066305179223
숭의4동,4,37.4619691004674,126.657146385038
압해읍,4,34.8655618850637,126.312522085234
동서학동,4,35.80952164965,127.152272552193
신성동,4,36.6547752430834,127.417918273456
청도읍,4,35.6507107731237,128.743825152022
마리면,4,35.7012001992962,127.854635026585
상무2동,4,35.1465753432438,126.86642540343
야탑1동,4,37.4120531369385,127.130271335047
거제면,4,34.8510437105882,128.590427875294
수영동,4,35.1705527261134,129.116107846731
도봉제1동,4,37.6786793222898,127.043421525468
신암3동,4,35.8796114790259,128.623133473086
증도면,4,35.0028344262002,126.139637801405
작전2동,4,37.5329267937158,126.723908657802
황간면,4,36.2285137453266,127.910491165382
신월5동,4,37.5385687248393,126.827187102812
건천읍,4,35.8500883617738,129.102092857071
월산동,4,35.147532826876,126.902616248388
안성3동,4,37.0146009184784,127.25777256005
안심1동,4,35.8704112725447,128.701618989961
서상면,4,35.6792960507817,127.688122777256
월롱면,4,37.796138372362,126.790219928738
장안읍,4,35.3124310915546,129.244826464264
송현1.2동,4,37.5767591093553,126.981846349157
가락본동,4,37.4955860734658,127.121767713047
황산면,4,35.7945496933625,126.942630824358
명지2동,4,35.0871665181263,128.90420739236
괴정제4동,4,35.0991695765823,128.983161206838
파주읍,4,37.8307483887253,126.820028579509
가양2동,4,37.5673721398149,126.851257490922
마두2동,3,37.653590939527,126.784479546159
입장면,3,36.9128088075248,127.221165722116
마동,3,35.9379819719839,126.959141892267
범어1동,3,35.8555581306042,128.622076163639
용당동,3,34.8059480149948,126.391788949861
번암면,3,35.5320044388064,127.543842923474
봉선1동,3,35.1293501662009,126.906719338494
이문제2동,3,37.603393892696,127.065120950076
보광동,3,37.5262721673188,127.000171956489
대치면,3,36.4443949398106,126.832134582825
동상동,3,35.2368400511319,128.883465067321
정산면,3,36.4148951516838,126.945121505202
교동면,3,37.7845285796273,126.283014815298
동일면,3,34.5024169975383,127.466984700484
흑석동,3,37.5057750153538,126.966590753167
온천제2동,3,35.2079798501289,129.072953640191
동탄6동,3,37.191509631407,127.090228463882
동호동,3,37.545819948202,129.100240981937
왕십리제2동,3,37.561796307227,127.030994021909
덕산동,3,36.0420627507113,129.364172291665
광안제4동,3,35.1540768741698,129.111932792463
임동,3,35.1658270142914,126.89424351873
임실읍,3,35.6135009868765,127.279279533374
임회면,3,34.4060929023707,126.189976116236
이창동,3,34.9975738347622,126.71056510985
둔촌제2동,3,37.5333480007965,127.141963454031
욕지면,3,34.6363593419351,128.263413838072
벽진면,3,35.948490270543,128.216411384944
현서면,3,36.2759052781412,128.895956501507
마북동,3,37.30151412293,127.117425207334
홍북읍,3,36.6496293443052,126.692636453184
호계면,3,36.631202625214,128.205850044326
반구1동,3,35.556449559074,129.341629795235
우제3동,3,35.1587483754285,129.146583377664
월평2동,3,36.363572208087,127.373881569945
도천동,3,35.2136262951284,126.819813944289
화남면,3,36.448269451455,127.905539317052
황연동,3,37.1787625026096,128.986692516927
장안면,3,37.0797644844941,126.831328957097
명장제1동,3,35.2047109535829,129.104258083712
미수동,3,34.8304013187656,128.405982970409
운수면,3,35.7690374447571,128.290472097473
월곡제1동,3,37.6105530868655,127.035775560243
환여동,3,36.0682372291881,129.391820651275
운천.신봉동,3,36.6459043992376,127.47831976346
구지면,3,35.6587967490838,128.41359613327
모현읍,3,37.3296454910844,127.242348722596
원성2동,3,36.8014285365132,127.160833435762
도봉제2동,3,37.6697151863201,127.046549203471
목행.용탄동,3,37.0115867558611,127.917010287047
구의제3동,3,37.5379818127004,127.091961310776
웅촌면,3,35.4612881859371,129.208324659126
구의제1동,3,37.5424122510282,127.085675411153
무릉도원면,3,37.2883503881401,128.268649175287
미평동,3,36.6042490821187,127.459455451147
유가읍,3,35.6820085155635,128.485391163306
마성면,3,36.6926030163644,128.116688126728
간동면,3,38.0552638648249,127.790017389636
백석1동,3,37.6496698172975,126.792490986498
용산면,3,36.2596956449867,127.8294823253
마장동,3,37.566379547987,127.045325760782
잠실6동,3,37.5181274574865,127.100660517951
홍농읍,3,35.3957218273388,126.44533979711
군외면,3,34.3894151368672,126.647416873861
잠원동,3,37.514918688022,127.014102820234
방학제1동,3,37.6642357913393,127.040679390304
만촌1동,3,35.8663118866995,128.640026427278
원대동,3,35.8853905587667,128.573500055157
방배본동,3,37.4942175065077,126.988886408987
장계면,3,35.7319368232819,127.58891316457
망포1동,3,37.2382550383402,127.05713308294
방림1동,3,35.1343448543452,126.91827842661
율천동,3,37.2976295878554,126.971401996357
회진면,3,34.4816198300463,126.93958206404
우강면,3,36.8153205673076,126.776954273844
회원2동,3,35.2165956356538,128.559859501256
매포읍,3,37.0323174958159,128.303392511581
매화면,3,36.9131895885453,129.38227612208
회원1동,3,35.218234271397,128.574185258784
노량진제2동,3,37.5085057900647,126.937359341221
한반도면,3,37.2367970270269,128.328378893623
공덕동,3,37.5501743473819,126.960034513244
대명9동,3,35.8372738461703,128.57919812686
양정동,3,37.6163313743213,127.187169007829
진천동,3,35.8122174631828,128.52283559965
개포면,3,36.6083901201946,128.366522747512
삼전동,3,37.5027233386057,127.092519707191
포남2동,3,37.7727721855659,128.91339819008
공성면,3,36.2834276994274,128.092442673423
남부민제2동,3,35.08446847513,129.020545298649
삼선동,3,37.5908295073389,127.014651562653
어모면,3,36.1804286631901,128.118733231373
내북면,3,36.5779197180733,127.664057872382
개봉제2동,3,37.4908800972288,126.856542943987
여좌동,3,35.1585498205314,128.660365797702
풍호동,3,35.1375798102012,128.707321817312
줄포면,3,35.5911388222715,126.677645545578
상1동,3,37.491844598099,126.753161446942
죽전동,3,37.3311110877471,127.113932721957
연동면,3,36.5552990017923,127.327345245798
낙성대동,3,37.476291453394,126.958405215019
초계면,3,35.559974824557,128.265291765704
연수2동,3,37.4117257616841,126.681882505617
탄방동,3,36.3466402192893,127.395385119788
낙동면동부출장소,3,,
청학제1동,3,35.0968812043419,129.058360305613
하의면,3,34.6068607318669,126.036555049527
고성동,3,35.8818726325769,128.583635441335
염리동,3,37.5470619620453,126.94565571696
신동읍,3,37.2182019484655,128.671426990821
손불면,3,35.1432145349532,126.431735144933
삼화동,3,37.458061834786,129.006183895882
성주면,3,36.336087066462,126.651395706437
영강동,3,35.0040659070847,126.706949068584
상인2동,3,35.8124434965345,128.536231231256
아현동,3,37.5544867895966,126.955727151387
쌍문제3동,3,37.6489660489945,127.027934441938
서원면,3,37.4870801187572,127.850550659118
안기동,3,36.582917048574,128.714358108486
진례면,3,35.2490641531016,128.747720901894
남일면,3,36.5869307650524,127.5096277898
안성면,3,35.8635049251987,127.653046687405
당진2동,3,36.8898665891528,126.626112004768
안양5동,3,37.3942834524033,126.920880826242
생림면,3,35.3281454750583,128.849275392053
안양면,3,34.6500080307619,126.973986411431
생극면,3,37.0345729750972,127.606825874922
상중이동,3,35.8669731583545,128.546144518807
고제면,3,35.8148411245577,127.871425956367
내당2.3동,3,35.8606854560362,128.560736898516
암사제1동,3,37.5515625771126,127.132682054831
대강면,3,36.9223282728191,128.35205813541
대곡면,3,35.2643026729946,128.169386015517
성내제3동,3,37.5260568372238,127.13289932744
야로면,3,35.705202610573,128.167742683507
거여1동,3,37.4969783408308,127.143265167646
성수1가제1동,3,37.5420797008053,127.049651600525
신천3동,3,35.8753979272728,128.623654250842
추풍령면,3,36.2145778815498,127.99863671673
중제2동,3,35.1619695434828,129.179149129065
평리3동,3,35.876781241825,128.560915333886
해보면,3,35.1805503390195,126.601139324468
성수2가제3동,3,37.5482184239097,127.055250421934
송도1동,3,37.39104476025,126.652144103433
청학제2동,3,35.0918894288838,129.065734303062
사남면,3,35.0525545488098,128.075219526026
관평동,3,36.4231207490059,127.388769859047
청암면,3,35.156413905882,127.799472140069
청안면,3,36.7719839311622,127.639674461441
함창읍,3,36.5701566195806,128.179483501882
대연제6동,3,35.1373134824844,129.083108752935
대월면,3,37.2298674873104,127.492386468931
오정동,3,37.5289195819329,126.790771456185
부적면,3,36.2160915321739,127.128162510152
대지면,3,35.555584066339,128.467857909129
조원동,3,37.4825122141625,126.907817274289
부사동,3,36.3142129187361,127.433655534598
신기면,3,37.3496092010973,129.083182759223
옥구읍,3,35.9230013406336,126.685212628548
신가동,3,35.1798449626863,126.836000396367
부림면,3,35.4664102342273,128.324607785222
옥룡동,3,36.4576318877713,127.136233960415
부남면,3,35.9738261584757,127.558782680071
내일동,3,35.4936937456701,128.754167936421
해룡면신대출장소,3,,
수산면,3,36.9338039967423,128.181032174568
정왕4동,3,37.3655199054755,126.732172453178
수석동,3,37.5872355032201,127.171294960296
옥정1동,3,37.8372049275739,127.090141263801
대청동,3,36.3435465173523,127.492638313806
대청면,3,37.8252535468351,124.712308819936
청덕면,3,35.5594158631031,128.321751445331
북가좌제2동,3,37.5843228092477,126.914077318343
지평면,3,37.4744755232283,127.639309823993
갑천면,3,37.5609554668992,128.11019928627
대야동,3,37.4430460656539,126.788538285881
주례제1동,3,35.1513298047166,129.001139491523
영종동,3,37.494240638879,126.531529661324
학교면,3,35.0169150658813,126.537537756444
비산4동,3,35.8697544253751,128.57428464779
길음제1동,3,37.6103983239178,127.019502782008
북이면,3,36.7390178651797,127.541653839717
비산6동,3,35.8762708872266,128.569098868222
하청면,3,34.9553318073506,128.655205144336
강내면,3,36.6211438568932,127.357346689619
한남동,3,37.5346298557798,127.000552132438
북후면,3,36.6850427995251,128.702271893969
불광제1동,3,37.6103587706931,126.932086867815
수정제1동,3,35.1254142249042,129.042265410402
논공읍,3,35.7743375840323,128.419911564146
금호2동,3,35.128984609848,126.857159031362
종천면,3,36.0974707739784,126.670064523799
신녕면,3,36.045303051741,128.789747189931
송도4동,3,37.3880627741624,126.634935217348
주안4동,3,37.4545134005352,126.68741569546
가곡면,2,37.0284149192896,128.38539776772
장림제1동,2,35.0830616945122,128.966905210078
진봉면,2,35.85891994683,126.766077896568
경천면,2,36.0225508857765,127.252612375005
창평면,2,35.2389425945332,127.019001998481
청도읍유호출장소,2,,
회천1동,2,37.8470745060314,127.064652950499
충현동,2,37.5648190388811,126.954715932221
진건읍,2,37.6546666549973,127.177714275011
검암경서동,2,37.564419795723,126.673605568727
칠량면,2,34.5712964702647,126.79847385783
고아읍,2,36.2108902055951,128.32856234649
가덕면,2,36.5535696977216,127.548827630272
고척제1동,2,37.5003552584694,126.862762866771
진북면,2,35.1154620567239,128.46744816659
임오동,2,36.0892867811071,128.369261764845
창수면,2,37.9917323799477,127.189116048569
청소면,2,36.4454546883125,126.589555975994
계남면,2,35.7029307202134,127.577738704681
청림동,2,37.4918213170668,126.958636328522
고북면,2,36.6670828359664,126.534001232617
후암동,2,37.5486798277286,126.978150463736
자양제3동,2,37.5338324938553,127.072903328874
효령면,2,36.1568971001899,128.585428801378
천연동,2,37.5675017663094,126.958422464555
계림동,2,35.1585382581661,126.919571301579
일로읍,2,34.851488326683,126.490296798249
축산면축산출장소,2,,
고대면,2,36.9260417412938,126.596893375233
초동면,2,35.4216281760999,128.672917247381
철원읍,2,38.2159947520532,127.214250148342
자월면이작출장소,2,,
청량읍,2,35.4932938697985,129.269350570181
청라면,2,36.3904400624123,126.673574653082
진잠동,2,36.2998154609551,127.316521775687
해신동,2,35.989371006516,126.707624788823
탄벌동,2,37.4196788046505,127.246090873938
주월1동,2,35.1319350490311,126.893330603671
광남1동,2,37.3943514091376,127.228932963503
간전면,2,35.1782338603353,127.543856265688
한반도면쌍용출장소,2,,
형곡1동,2,36.1139998553778,128.334426970333
점동면,2,37.2039031933959,127.659851186914
하점면,2,37.7749161689116,126.411636420428
홍산면,2,36.2167349157019,126.760364101198
태전1동,2,35.9240817399256,128.543253903357
간석4동,2,37.4665998788673,126.700776310896
홍은제1동,2,37.5989166778931,126.947108251212
홍은제2동,2,37.5801515443518,126.934229091144
주촌면,2,35.2357219683869,128.830659015499
주포면,2,36.415090842993,126.587958619989
홍제제1동,2,37.5877181662169,126.94495136806
현동면,2,36.2906927632073,129.016869777202
감천면,2,36.0659751435049,128.125523778735
현도면,2,36.4865462583334,127.424177444023
정동면,2,35.056086498766,128.123876176644
갈산면,2,36.6052117759079,126.550065995037
정릉제1동,2,37.6014465243069,127.016655780772
정릉제2동,2,37.604723223254,127.010613599707
향촌동,2,34.9338452078738,128.093465043013
갈매동,2,37.6348963795758,127.116243895002
행주동,2,37.6184480222718,126.82532148245
조안면,2,37.535865528505,127.303396885845
행안면,2,35.7248236345851,126.722339602806
행신2동,2,37.6151363033157,126.833003973187
해평면,2,36.1998395640876,128.39129514516
해리면,2,35.4609884974522,126.539068432502
해안면,2,38.2851684890133,128.137124728997
정안면,2,36.6086932117711,127.12010407535
하빈면,2,35.9009239874899,128.445522157
하남읍,2,35.3753738864292,128.711098060317
죽장면,2,36.1601940486176,129.095792942795
평동,2,37.5678972658595,126.966843743393
회덕동,2,37.4385588695913,127.245126672849
장목면외포출장소,2,,
장산면,2,34.6432049602023,126.148997379315
태평3동,2,37.4453946985847,127.133190466751
지원1동,2,35.1253017701131,126.935174130734
가은읍,2,36.6426960359542,128.062057589476
태평4동,2,37.4477421334927,127.141467020711
지수면,2,35.2350536186244,128.269623700446
황성동,2,35.8722440457182,129.219247373958
지도읍,2,35.0612854130207,126.207463639848
장연면,2,36.8242290524119,127.955209175622
장위제1동,2,37.6140390353236,127.043732759303
판문동,2,35.1876559830497,128.039053612367
중흥동,2,34.827745755637,127.689616446983
장유3동,2,35.1776788440875,128.806095504259
각북면,2,35.6872929976266,128.589252807523
평리1동,2,35.8755828424603,128.563261285741
화원읍,2,35.7978288311981,128.489663846137
중앙탑면,2,37.0289315443417,127.857035068528
가회면,2,35.4351740211841,128.033678542349
화암면,2,37.3401338968677,128.787796810301
중산2동,2,37.6745144686217,126.786010528471
평창동,2,37.6063916960375,126.968357810931
거류면,2,34.9917401588512,128.404242067647
화서1동,2,37.2764477166725,126.995007238083
가흥1동,2,36.8159295876364,128.603553279733
개포4동,2,37.4771567985783,127.049929692501
중곡제4동,2,37.5590779184909,127.089447499249
풍각면,2,35.6388854505595,128.618228093685
풍양면,2,34.5755391244727,127.241964766341
일반성면,2,35.1712791717551,128.277166572225
,2,,
남산2동,2,35.8640456753962,128.589542181569
남목1동,2,35.5392538637096,129.420802581405
영등1동,2,35.9523840433856,126.972612961301
산격1동,2,35.9003830618516,128.596896272502
백산면,2,35.8282257937347,126.892141143981
나성동,2,36.4890988968745,127.263975556135
염포동,2,35.5306796772652,129.394451689646
염산면,2,35.2179387980198,126.371795037202
연초면,2,34.9145644239732,128.656635715269
송림6동,2,37.4773636994107,126.647954792785
백아면,2,35.1680831807798,127.132292541318
대방동,2,37.5081642609998,126.926343500008
백학면,2,38.0297127942562,126.917969879355
범서읍,2,35.5686301683066,129.230585133979
성수1가제2동,2,37.5463633733526,127.044313307763
송천1동,2,35.8571148738597,127.12091303694
엄다면,2,35.0103445156592,126.51592214965
어룡동,2,37.8863367059278,127.18017028937
별내동,2,37.6462466000952,127.121972451813
남사읍,2,37.1157126870885,127.150478244526
대흥면,2,36.606749087,126.78834896798
병점2동,2,37.2114782526586,127.0430216781
보개면,2,37.023044934813,127.290894272217
양지동,2,37.4548459679088,127.160987909728
보라동,2,37.2539587463779,127.108297628115
양도면,2,37.6628523497571,126.422096586903
방화제1동,2,37.5703442238475,126.817052873863
산곡4동,2,37.501772843059,126.711447589492
길음제2동,2,37.606695510248,127.02731160121
방배4동,2,37.4890604237229,126.992482898494
성연면,2,36.8390956293772,126.461004462777
성전면,2,34.6926907109657,126.709063655571
능주면,2,34.9898568400173,126.958036980673
물야면,2,36.9751823190026,128.735794837411
옥산면,2,36.6646302802758,127.375627830805
삼가동,2,37.2383199063402,127.162216750898
미양면,2,36.978130824634,127.217104719373
옥곡면,2,34.989540010679,127.698869701732
신도림동,2,37.5077809050365,126.880610228674
반구2동,2,35.5633601452993,129.340820806791
오천면,2,36.4370877555058,126.523424331254
세종대왕면,2,37.3001972675326,127.573501871315
반송제1동,2,35.2251642170907,129.14790571074
산척면,2,37.0816686531554,127.9559645917
오근장동,2,36.6941283242466,127.481151669598
오가면,2,36.6871247322111,126.797608063432
반여제3동,2,35.2009439379447,129.133509124599
반월중앙동,2,35.1940924244062,128.564132506568
기산면,2,36.0746756300386,126.762252308365
소양면,2,35.8560730202613,127.233391196792
영인면,2,36.8565575654067,126.954773903686
반포4동,2,37.4974688612417,127.000307593388
산수1동,2,35.1573084826241,126.930723482674
송탄동,2,37.0444343134104,127.094883242456
보문동,2,37.5803802951263,127.022823355231
양감면,2,37.08130590205,126.94442445685
대저2동,2,35.1785857250486,128.956533692716
대의면,2,35.371910260885,128.108277356058
부주동,2,34.8104362555293,126.447589946106
신풍동,2,37.2838355056378,127.014118222441
대원동,2,35.2251861579631,128.646407791933
신평제1동,2,35.0900413357013,128.974392493732
부평3동,2,37.4860226851717,126.708265383031
대원2동,2,37.1319831910998,127.078678700475
신평1동,2,36.1208683301555,128.359271767834
부평6동,2,37.4864543909223,126.724455161682
신태인읍,2,35.6877238337461,126.8868731141
신천1.2동,2,37.5214778269442,127.098426447812
신창면,2,36.8037152715711,126.936185535566
부항면,2,35.9901828610376,127.955077207242
불당2동,2,36.8173797799299,127.108504306793
신인동,2,36.754919739773,126.984545873322
신의면,2,34.5848391991981,126.088366082745
신월2동,2,37.5249805841786,126.84458121373
신곡2동,2,37.7436585152018,127.057936865949
신광면,2,35.1557041534675,126.497981144539
신길제4동,2,37.5084350908832,126.911373011398
북삼읍,2,36.0629211942497,128.342975570345
신니면,2,36.9955733900117,127.736394413436
신둔면,2,37.3062420303844,127.404039913146
남천제2동,2,35.1437908151774,129.114738817048
부암동,2,37.5924142953536,126.964061015983
약수동,2,37.5524332632785,127.009003709806
비래동,2,36.3548963656828,127.450017671709
송하동,2,35.1091264647867,126.881219956665
송해면,2,37.7647980152118,126.463254769088
본오1동,2,37.2850848274388,126.864241834055
송현2동,2,37.4784942952232,126.63338327382
수곡1동,2,36.618290810791,127.479960082338
봉개동,2,33.4917232670645,126.594687244154
안흥면,2,37.4125128396148,128.156049802743
노은면,2,37.0481450135854,127.754137176944
수유2동,2,37.6450249961345,127.019765644211
봉성면,2,36.8859265807459,128.81804584461
대치2동,2,37.5022592044326,127.064164457307
부개1동,2,37.4848141337887,126.736916580491
안산동,2,37.3618773099593,126.873350911358
남제동,2,34.9413953805332,127.487954543344
남종면,2,37.4941643633658,127.301699267454
악양면,2,35.1623206608427,127.708931972841
아주동,2,34.8660090889378,128.692131172751
아미동,2,35.1001913523075,129.0154023858
순흥면,2,36.9157545347253,128.574927410688
남천면,2,35.7666300311355,128.726857131324
비산2.3동,2,37.4142533482227,126.956846462275
쌍문제2동,2,37.6599005993121,127.039711438411
숭인제1동,2,37.5778010184557,127.015640704357
삼기면,2,36.0202816161642,126.984091518518
미탄면,2,37.3420792035649,128.495781431646
옥종면,2,35.1829311951799,127.879540409871
도천면,2,35.435134896097,128.518022212759
구서제2동,2,35.2595473617879,129.08803502198
서하면,2,35.6476231873354,127.695456623855
서홍동,2,33.2559638228815,126.560176365515
서후면,2,36.6169205993863,128.663856494908
유천2동,2,36.315403559761,127.399195962192
유림1동,2,37.2559417124589,127.20772272169
석곡면,2,35.1329306334753,127.25410906693
위례동,2,37.4811482419831,127.144257010883
매곡동,2,34.9640912213653,127.482763269533
월항면,2,35.9455853780348,128.315794445236
석남2동,2,37.5025060089161,126.674599076297
월산면,2,35.3402210254092,126.954737011095
석남동,2,37.5110804950592,126.674801640164
삼학동,2,35.9769647785834,126.712908367151
월산4동,2,35.1466899328176,126.890840024197
매송면,2,37.2523370989406,126.909117423432
월곡제2동,2,37.6057915694886,127.047886454933
월계3동,2,37.6210148773623,127.069259441758
면목제4동,2,37.5746895999006,127.085626342163
대동면,2,35.0689796979027,126.531398569767
도덕면,2,34.5666780226172,127.177968403828
면목제7동,2,37.5777562654972,127.086064568936
원효로제2동,2,37.5343604221086,126.951530188917
면천면,2,36.8176332919271,126.666941412252
원성1동,2,36.8071592914479,127.158380049436
원삼면,2,37.1666105822829,127.313205092472
응암제1동,2,37.6006969911169,126.926786873558
만수3동,2,37.4619617233184,126.72304852151
답십리제2동,2,37.5673273970901,127.061286310887
상2동,2,37.50054006063,126.754394911611
상사면,2,34.9391140861332,127.45518594731
동산동,2,37.6427193986965,126.898129191493
교하동,2,37.7521392701941,126.748059991604
상촌면,2,36.1488113635982,127.914178027556
동백2동,2,37.2725338354542,127.1516872704
상대원3동,2,37.4396954830549,127.16551607547
대가면,2,35.9103167169306,128.228756519904
상대원1동,2,37.4332385925515,127.16438100593
이화동,2,37.5769946840177,127.004338052474
동홍동,2,33.2579021227103,126.56887224757
이촌제2동,2,37.5262598665621,126.954675898191
대덕읍,2,34.4993929095263,126.888276074183
이문제1동,2,37.5978219540464,127.065505630651
서빙고동,2,37.5204623812775,126.994638088433
둔덕면,2,34.8369264948153,128.505119651442
상계3.4동,2,37.6820365797489,127.0776020122
구림면,2,35.4529742616055,127.102315147398
이곡1동,2,35.8516436462673,128.510660669925
서신동,2,35.8310848804564,127.115308857862
의흥면,2,36.1758227002044,128.715175557015
의창동,2,35.2620326085633,128.622865123713
당리동,2,35.1040115530745,128.974501347418
당감제1동,2,35.1644809324453,129.035669924134
마천1동,2,37.4960185554884,127.149971448599
서초1동,2,37.4901474659138,127.019530273485
석보면,2,36.5580530763624,129.124722406698
신덕면,2,35.683971356388,127.178285754266
용답동,2,37.5640758244216,127.055579052769
다산면,2,35.8227332196261,128.45168466056
도림동,2,37.5094388403258,126.895944463887
도안면,2,36.8133481726338,127.612937976291
묵제2동,2,37.6095538410049,127.075876510914
군동면,2,34.6448765115637,126.814988663319
무안면,2,35.4707122682009,128.651336977932
금남동,2,35.0325016775102,126.715680239837
왕궁면,2,35.9663638777067,127.087860607377
용호제4동,2,35.1132056480764,129.110394664286
다산2동,2,37.6076834642945,127.169430143245
다압면,2,35.123283704433,127.691137259591
다도면,2,34.9472863103806,126.827553747704
모서면,2,36.3424715915675,127.960073959759
용현면,2,35.0136711392098,128.061327098779
묵제1동,2,37.6124136763103,127.078484387322
무태조야동,2,35.9213407929799,128.59710043336
선장면,2,36.7912629902316,126.861272980233
운남면,2,34.9622367003993,126.343266328668
운봉읍,2,35.4398031429859,127.528909077171
운산면,2,36.8107317868592,126.580652847469
금수강산면,2,35.9195778312606,128.175787360122
귀래면,2,37.1697663767707,127.884667844212
성산제1동,2,37.5633862382559,126.907889758423
웅남동,2,35.2096960266067,128.656702468337
대명1동,2,35.8416698355898,128.573552298676
용방면,2,35.2506614520553,127.430154325938
성동면,2,36.2036143159241,127.03359451631
온양4동,2,36.7982444640487,126.978441683027
선부2동,2,37.3386240908448,126.802661922989
