행정구역,순위,2023년 수(명),비율(%),lat,lon
경상남도 함안군 산인면,2910.0,2618.0,0.01,35.2792851044269,128.424298980621
전북특별자치도 군산시 개정면,2911.0,2609.0,0.01,35.9583898252475,126.796433007246
전라남도 해남군 삼산면,2912.0,2609.0,0.01,34.5208059770104,126.609960701885
전라남도 구례군 산동면,2913.0,2602.0,0.01,35.3158846094562,127.439424289109
경상남도 사천시 곤명면,2914.0,2602.0,0.01,35.1119381541406,127.941593019082
전라남도 완도군 소안면,2915.0,2597.0,0.01,34.1748145461956,126.650975768174
경상북도 울진군 평해읍,2916.0,2596.0,0.01,36.7280700465526,129.441352120015
전북특별자치도 완주군 화산면,2917.0,2592.0,0.01,36.0356724556516,127.203481630258
강원특별자치도 영월군 한반도면,2918.0,2589.0,0.01,37.2367970270269,128.328378893623
강원특별자치도 인제군 서화면,2919.0,2587.0,0.0,38.2183546450302,128.208496724551
충청남도 부여군 장암면,2920.0,2586.0,0.0,36.2439353059178,126.886455185619
전라남도 함평군 나산면,2921.0,2582.0,0.0,35.1138724299666,126.609090492463
경상북도 영덕군 병곡면,2922.0,2580.0,0.0,36.6023461534823,129.410663787043
전라남도 강진군 성전면,2923.0,2578.0,0.0,34.6926907109657,126.709063655571
경상북도 상주시 화서면,2924.0,2577.0,0.0,36.4454508619972,127.951396803964
인천광역시 강화군 교동면,2925.0,2576.0,0.0,37.7845285796273,126.283014815298
전북특별자치도 정읍시 감곡면,2926.0,2576.0,0.0,35.7148878436567,126.928506951742
충청북도 괴산군 사리면,2927.0,2574.0,0.0,36.8169178280639,127.648700350185
경상북도 안동시 임하면,2928.0,2573.0,0.0,36.5247172623224,128.830989222706
경상북도 울진군 근남면,2929.0,2573.0,0.0,36.9628125050197,129.394491609647
경상남도 남해군 설천면,2930.0,2572.0,0.0,34.9248288886285,127.914016946112
강원특별자치도 춘천시 조운동,2931.0,2571.0,0.0,37.8794196205189,127.730357235877
경상북도 영덕군 축산면,2932.0,2565.0,0.0,36.5089457184101,129.41425789895
경상북도 고령군 성산면,2933.0,2564.0,0.0,35.7499058888512,128.359921388395
전라남도 장성군 북이면,2934.0,2561.0,0.0,35.4287359931997,126.808685241937
강원특별자치도 양양군 현북면,2935.0,2558.0,0.0,38.0190056461486,128.723115872388
전라남도 여수시 한려동,2936.0,2555.0,0.0,34.7449204717694,127.747363762586
전북특별자치도 정읍시 고부면,2937.0,2552.0,0.0,35.6185618287645,126.771689579295
경기도 연천군 백학면,2938.0,2551.0,0.0,38.0297127942562,126.917969879355
전북특별자치도 익산시 삼기면,2939.0,2551.0,0.0,36.0202816161642,126.984091518518
전라남도 장흥군 안양면,2940.0,2546.0,0.0,34.6500080307619,126.973986411431
경기도 여주시 산북면,2941.0,2537.0,0.0,37.4016901782593,127.4429923866
경상남도 통영시 명정동,2942.0,2536.0,0.0,34.8524095365059,128.412672556184
전라남도 무안군 운남면,2943.0,2532.0,0.0,34.9622367003993,126.343266328668
전라남도 해남군 현산면,2944.0,2531.0,0.0,34.4598226731351,126.553543150428
전라남도 광양시 진상면,2945.0,2525.0,0.0,35.019963721053,127.719670093495
강원특별자치도 동해시 삼화동,2946.0,2524.0,0.0,37.458061834786,129.006183895882
경상북도 김천시 구성면,2947.0,2524.0,0.0,36.0326948202075,128.047354683101
강원특별자치도 화천군 간동면,2948.0,2522.0,0.0,38.0552638648249,127.790017389636
전라남도 순천시 저전동,2949.0,2516.0,0.0,34.9481351636824,127.484084104584
충청북도 영동군 학산면,2950.0,2512.0,0.0,36.0994540837559,127.684794140327
충청남도 청양군 남양면,2951.0,2510.0,0.0,36.4012956752422,126.776109949944
충청북도 괴산군 불정면,2952.0,2502.0,0.0,36.8723155703822,127.854120197791
전라남도 순천시 중앙동,2953.0,2501.0,0.0,34.9560568489823,127.484897061641
전라남도 담양군 금성면,2954.0,2497.0,0.0,35.3434319472127,127.025503516025
경상남도 하동군 금성면,2955.0,2497.0,0.0,34.9637957720126,127.790234357006
강원특별자치도 춘천시 신동면,2956.0,2486.0,0.0,37.8176963056334,127.716024811844
전북특별자치도 군산시 서수면,2957.0,2480.0,0.0,35.9835777915917,126.875754026942
전라남도 목포시 만호동,2958.0,2480.0,0.0,34.784931327094,126.384666821074
전북특별자치도 익산시 용안면,2959.0,2478.0,0.0,36.1200421908934,126.952303117463
강원특별자치도 양양군 서면,2960.0,2477.0,0.0,38.0715261451956,128.585234510802
경상남도 밀양시 내일동,2961.0,2477.0,0.0,35.4936937456701,128.754167936421
경기도 포천시 관인면,2962.0,2475.0,0.0,38.1577991234708,127.251198061906
경상남도 고성군 하이면,2963.0,2473.0,0.0,34.928688697234,128.12281004311
전라남도 해남군 북평면,2964.0,2472.0,0.0,34.4081146179151,126.625398351305
충청북도 충주시 성내·충인동,2965.0,2465.0,0.0,36.9734056370965,127.933882361537
경상북도 문경시 산북면,2966.0,2465.0,0.0,36.6560768205135,128.259400061843
충청남도 보령시 청소면,2967.0,2461.0,0.0,36.4454546883125,126.589555975994
전북특별자치도 고창군 해리면,2968.0,2461.0,0.0,35.4609884974522,126.539068432502
강원특별자치도 평창군 방림면,2969.0,2457.0,0.0,37.4264490397723,128.394222710894
전라남도 순천시 황전면,2970.0,2457.0,0.0,35.101365958709,127.427012723378
경상북도 예천군 지보면,2971.0,2456.0,0.0,36.5482978518931,128.390354822108
전북특별자치도 정읍시 입암면,2972.0,2452.0,0.0,35.5037572915116,126.793190936821
전북특별자치도 진안군 부귀면,2973.0,2446.0,0.0,35.8373269990994,127.360332864434
경상북도 안동시 길안면,2974.0,2446.0,0.0,36.4559981698527,128.894465404069
전라남도 광양시 진월면,2975.0,2443.0,0.0,34.9784366975953,127.758117411823
전라남도 고흥군 점암면,2976.0,2443.0,0.0,34.6528602150515,127.379473564386
전북특별자치도 군산시 옥서면,2977.0,2440.0,0.0,35.9244283178796,126.64494109808
충청남도 예산군 응봉면,2978.0,2439.0,0.0,36.6586392492334,126.761198301312
전라남도 담양군 봉산면,2979.0,2439.0,0.0,35.2761980165593,126.956904986794
경상남도 진주시 일반성면,2980.0,2438.0,0.0,35.1712791717551,128.277166572225
경기도 연천군 신서면,2981.0,2435.0,0.0,38.1829667805065,127.107037931125
전라남도 장흥군 회진면,2982.0,2429.0,0.0,34.4816198300463,126.93958206404
충청남도 홍성군 은하면,2983.0,2428.0,0.0,36.5319614191122,126.590497362122
충청남도 금산군 군북면,2984.0,2420.0,0.0,36.1689059686261,127.527723146235
경상북도 예천군 유천면,2985.0,2419.0,0.0,36.635430561457,128.390085456074
강원특별자치도 원주시 중앙동,2986.0,2415.0,0.0,37.3494276381688,127.950749503169
경상북도 안동시 일직면,2987.0,2413.0,0.0,36.4752869602867,128.65952881444
경상남도 창녕군 대지면,2988.0,2411.0,0.0,35.555584066339,128.467857909129
전북특별자치도 고창군 부안면,2989.0,2409.0,0.0,35.5141693941976,126.674095230614
광주광역시 광산구 삼도동,2990.0,2401.0,0.0,35.1262864911299,126.690375563555
세종특별자치시 세종시 소정면,2991.0,2401.0,0.0,36.7223426518509,127.158295280854
경상남도 창원시 마산합포구 가포동,2992.0,2398.0,0.0,35.1695519621351,128.572038898109
충청남도 예산군 봉산면,2993.0,2392.0,0.0,36.7490451100196,126.681714520378
전북특별자치도 부안군 동진면,2994.0,2391.0,0.0,35.7495661442337,126.73881565542
강원특별자치도 정선군 북평면,2995.0,2387.0,0.0,37.4488891078994,128.670490518986
강원특별자치도 횡성군 갑천면,2996.0,2382.0,0.0,37.5609554668992,128.11019928627
경상북도 의성군 비안면,2997.0,2379.0,0.0,36.337360681625,128.490201515574
경상북도 청송군 안덕면,2998.0,2377.0,0.0,36.2889433818906,128.959974416562
전라남도 신안군 도초면,2999.0,2362.0,0.0,34.7036148703534,125.953383772704
경상북도 예천군 감천면,3000.0,2360.0,0.0,36.7211257652095,128.526455566331
경상북도 상주시 모서면,3001.0,2358.0,0.0,36.3424715915675,127.960073959759
전북특별자치도 무주군 적상면,3002.0,2356.0,0.0,35.9455181920728,127.659390970009
강원특별자치도 철원군 근남면,3003.0,2353.0,0.0,38.2370898929596,127.471054178082
경상북도 문경시 농암면,3004.0,2353.0,0.0,36.6009472941932,128.002892397025
충청남도 예산군 대술면,3005.0,2352.0,0.0,36.6575934921149,126.892194567896
전북특별자치도 김제시 공덕면,3006.0,2350.0,0.0,35.8923614866414,126.912912363272
경상북도 상주시 청리면,3007.0,2350.0,0.0,36.33861531399,128.130596925326
전북특별자치도 고창군 공음면,3008.0,2349.0,0.0,35.3779265022773,126.511350800575
경상남도 창녕군 계성면,3009.0,2344.0,0.0,35.4688466315922,128.512918359668
전북특별자치도 고창군 아산면,3010.0,2337.0,0.0,35.4397782732043,126.634764322976
경상북도 문경시 호계면,3011.0,2334.0,0.0,36.631202625214,128.205850044326
경상북도 영주시 봉현면,3012.0,2333.0,0.0,36.861397294518,128.525029925997
강원특별자치도 횡성군 청일면,3013.0,2316.0,0.0,37.5837464013969,128.150414957403
충청남도 서천군 한산면,3014.0,2314.0,0.0,36.0862583542913,126.802055066527
경상북도 울진군 기성면,3015.0,2314.0,0.0,36.7981815754368,129.451454027671
강원특별자치도 홍천군 내촌면,3016.0,2311.0,0.0,37.8163476368407,128.086739600183
전라남도 구례군 토지면,3017.0,2311.0,0.0,35.1978744257442,127.526238011482
충청남도 태안군 고남면,3018.0,2308.0,0.0,36.4204207894429,126.409110951842
경상북도 청송군 부남면,3019.0,2302.0,0.0,36.3446020213114,129.063321888151
경상북도 상주시 외서면,3020.0,2301.0,0.0,36.4793499693183,128.108166006378
강원특별자치도 태백시 구문소동,3021.0,2299.0,0.0,37.1001005572543,129.022152459285
전북특별자치도 부안군 줄포면,3022.0,2294.0,0.0,35.5911388222715,126.677645545578
경상남도 함안군 함안면,3023.0,2290.0,0.0,35.2420739825373,128.423709440899
강원특별자치도 춘천시 사북면,3024.0,2284.0,0.0,38.0298510072252,127.640812477483
전라남도 해남군 마산면,3025.0,2283.0,0.0,34.6216623666974,126.568136082472
전북특별자치도 남원시 주천면,3026.0,2278.0,0.0,35.3908940523194,127.441996929174
전라남도 담양군 무정면,3027.0,2277.0,0.0,35.2948993611775,127.030105724769
전라남도 구례군 마산면,3028.0,2276.0,0.0,35.2231587154654,127.487508752744
충청남도 논산시 벌곡면,3029.0,2275.0,0.0,36.2059791011843,127.264863061094
전라남도 완도군 청산면,3030.0,2274.0,0.0,34.1798707705149,126.858968970795
경상북도 문경시 영순면,3031.0,2270.0,0.0,36.5820805014976,128.235976316782
경상남도 남해군 서면,3032.0,2270.0,0.0,34.8100571566456,127.838319096297
경상북도 청송군 현서면,3033.0,2269.0,0.0,36.2759052781412,128.895956501507
전라남도 순천시 승주읍,3034.0,2268.0,0.0,35.0144261926016,127.389865992475
충청남도 천안시 동남구 동면,3035.0,2267.0,0.0,36.7787333900904,127.34845209197
전북특별자치도 부안군 하서면,3036.0,2266.0,0.0,35.7155448409916,126.66200939153
인천광역시 동구 금창동,3037.0,2261.0,0.0,37.4725314036298,126.639815418117
충청남도 보령시 주포면,3038.0,2258.0,0.0,36.415090842993,126.587958619989
경상남도 거창군 남상면,3039.0,2252.0,0.0,35.6431995956797,127.910197911317
충청북도 단양군 대강면,3040.0,2251.0,0.0,36.9223282728191,128.35205813541
충청남도 금산군 부리면,3041.0,2251.0,0.0,36.0607317963984,127.555032265668
강원특별자치도 홍천군 두촌면,3042.0,2248.0,0.0,37.8686986720293,128.018956858672
경상남도 남해군 미조면,3043.0,2246.0,0.0,34.7120206495288,128.046036616919
경상남도 합천군 야로면,3044.0,2245.0,0.0,35.705202610573,128.167742683507
전북특별자치도 고창군 심원면,3045.0,2242.0,0.0,35.5242870320365,126.551072403269
경상남도 창녕군 이방면,3046.0,2236.0,0.0,35.5771688082722,128.387909031718
충청남도 홍성군 결성면,3047.0,2225.0,0.0,36.5243160693383,126.546644940465
전북특별자치도 부안군 백산면,3048.0,2221.0,0.0,35.7039261809653,126.786584619266
대전광역시 동구 대청동,3049.0,2217.0,0.0,36.3435465173523,127.492638313806
충청북도 보은군 삼승면,3050.0,2216.0,0.0,36.3957926710422,127.727606142529
경상북도 영덕군 남정면,3051.0,2215.0,0.0,36.285913657574,129.372516225882
전북특별자치도 김제시 진봉면,3052.0,2210.0,0.0,35.85891994683,126.766077896568
충청남도 부여군 구룡면,3053.0,2208.0,0.0,36.2525915669335,126.812825171179
경상북도 청도군 각북면,3054.0,2208.0,0.0,35.6872929976266,128.589252807523
전북특별자치도 부안군 보안면,3055.0,2206.0,0.0,35.6121432981842,126.671283402311
경상북도 예천군 용궁면,3056.0,2205.0,0.0,36.6086508026393,128.277405203635
강원특별자치도 양양군 손양면,3057.0,2203.0,0.0,38.0605654654139,128.641095471494
충청남도 서천군 종천면,3058.0,2202.0,0.0,36.0974707739784,126.670064523799
대구광역시 군위군 소보면,3059.0,2199.0,0.0,36.2549801744472,128.475262006979
충청남도 청양군 장평면,3060.0,2199.0,0.0,36.3418321562668,126.893054690108
강원특별자치도 고성군 현내면,3061.0,2198.0,0.0,38.4943416559629,128.427309190762
충청북도 옥천군 청성면,3062.0,2196.0,0.0,36.3276591346512,127.759857209786
전라남도 나주시 세지면,3063.0,2195.0,0.0,34.9196905020615,126.749513481804
전라남도 강진군 도암면,3064.0,2194.0,0.0,34.5463261510096,126.727724175488
경기도 포천시 창수면,3065.0,2189.0,0.0,37.9917323799477,127.189116048569
전북특별자치도 정읍시 정우면,3066.0,2187.0,0.0,35.6448083489057,126.875914092482
전북특별자치도 고창군 고수면,3067.0,2186.0,0.0,35.4099180207844,126.678624196637
충청남도 보령시 주산면,3068.0,2183.0,0.0,36.1983157042523,126.631709063883
전북특별자치도 고창군 상하면,3069.0,2182.0,0.0,35.4445138733444,126.495211758424
경기도 광주시 남한산성면,3070.0,2181.0,0.0,37.4633196400432,127.244655878545
경상남도 진주시 진성면,3071.0,2180.0,0.0,35.1849539698324,128.223337045429
경상남도 함양군 수동면,3072.0,2179.0,0.0,35.52209943141,127.78774961991
전북특별자치도 무주군 무풍면,3073.0,2178.0,0.0,35.9699663355614,127.844635717683
제주특별자치도 제주시 일도1동,3074.0,2177.0,0.0,33.5150737360434,126.526342790761
경상북도 김천시 개령면,3075.0,2176.0,0.0,36.1677333500619,128.186120434518
광주광역시 북구 석곡동,3076.0,2166.0,0.0,35.2149867278628,126.950057532397
경상북도 성주군 대가면,3077.0,2166.0,0.0,35.9103167169306,128.228756519904
충청북도 괴산군 연풍면,3078.0,2165.0,0.0,36.7664527053411,128.000716050902
충청남도 부여군 외산면,3079.0,2165.0,0.0,36.3043276284426,126.704217896909
강원특별자치도 원주시 부론면,3080.0,2152.0,0.0,37.2076020452332,127.750494148523
경상남도 진주시 금곡면,3081.0,2151.0,0.0,35.0943915531618,128.18786059839
경상남도 합천군 초계면,3082.0,2151.0,0.0,35.559974824557,128.265291765704
전라남도 담양군 월산면,3083.0,2147.0,0.0,35.3402210254092,126.954737011095
전라남도 영광군 군서면,3084.0,2147.0,0.0,35.2578263282445,126.475097781147
대구광역시 군위군 의흥면,3085.0,2142.0,0.0,36.1758227002044,128.715175557015
전라남도 곡성군 석곡면,3086.0,2141.0,0.0,35.1329306334753,127.25410906693
제주특별자치도 서귀포시 정방동,3087.0,2141.0,0.0,33.2458653684424,126.565248720149
충청북도 충주시 노은면,3088.0,2136.0,0.0,37.0481450135854,127.754137176944
전북특별자치도 군산시 해신동,3089.0,2134.0,0.0,35.989371006516,126.707624788823
충청남도 부여군 초촌면,3090.0,2132.0,0.0,36.263965204677,127.020075168989
전라남도 신안군 자은면,3091.0,2132.0,0.0,34.8844221294234,126.047384789411
충청남도 청양군 대치면,3092.0,2130.0,0.0,36.4443949398106,126.832134582825
경상남도 진주시 수곡면,3093.0,2129.0,0.0,35.1985989789388,127.932169505873
전라남도 완도군 약산면,3094.0,2128.0,0.0,34.3936128447414,126.898182301264
충청남도 당진시 대호지면,3095.0,2126.0,0.0,36.9000351470159,126.50416688465
전라남도 나주시 동강면,3096.0,2125.0,0.0,34.9394730979328,126.564055405529
충청북도 충주시 산척면,3097.0,2122.0,0.0,37.0816686531554,127.9559645917
서울특별시 종로구 삼청동,3098.0,2115.0,0.0,37.5849977825639,126.981758302922
전라남도 곡성군 입면,3099.0,2107.0,0.0,35.2971393011137,127.204087642653
전북특별자치도 김제시 죽산면,3100.0,2106.0,0.0,35.7724030723584,126.813775613671
인천광역시 옹진군 연평면,3101.0,2105.0,0.0,37.6651915483658,125.702047674071
경상남도 합천군 용주면,3102.0,2090.0,0.0,35.5406621839102,128.11335977268
충청남도 청양군 운곡면,3103.0,2087.0,0.0,36.5237860556613,126.844669252681
전라남도 고흥군 남양면,3104.0,2085.0,0.0,34.7289672745995,127.339789959028
경기도 하남시 춘궁동,3105.0,2080.0,0.0,37.5221445769109,127.194150708904
충청남도 서천군 화양면,3106.0,2079.0,0.0,36.0377122828232,126.781852820917
충청북도 괴산군 문광면,3107.0,2077.0,0.0,36.7899132875074,127.785128205185
충청북도 영동군 상촌면,3108.0,2070.0,0.0,36.1488113635982,127.914178027556
전라남도 영광군 군남면,3109.0,2070.0,0.0,35.2394732161183,126.449499417485
전북특별자치도 부안군 행안면,3110.0,2069.0,0.0,35.7248236345851,126.722339602806
충청북도 괴산군 소수면,3111.0,2067.0,0.0,36.8558182273728,127.744874122571
충청남도 태안군 이원면,3112.0,2064.0,0.0,36.8695977168564,126.280898994399
전북특별자치도 부안군 진서면,3113.0,2063.0,0.0,35.5876433577577,126.605432861743
전라남도 장흥군 용산면,3114.0,2062.0,0.0,34.6148893805196,126.914093642589
충청북도 영동군 추풍령면,3115.0,2059.0,0.0,36.2145778815498,127.99863671673
전북특별자치도 남원시 이백면,3116.0,2059.0,0.0,35.4268584970569,127.457900419326
강원특별자치도 영월군 남면,3117.0,2057.0,0.0,37.1865451028246,128.404493044827
경상북도 김천시 조마면,3118.0,2054.0,0.0,36.034906785503,128.099052222212
경상북도 구미시 도개면,3119.0,2051.0,0.0,36.2995500795302,128.330803755017
경상북도 예천군 용문면,3120.0,2050.0,0.0,36.690221273918,128.410981900601
경상남도 합천군 율곡면,3121.0,2046.0,0.0,35.5723363316358,128.218022637923
충청북도 옥천군 군서면,3122.0,2045.0,0.0,36.2796562544093,127.527394715358
경상북도 고령군 개진면,3123.0,2042.0,0.0,35.7081141858921,128.350137315986
전북특별자치도 김제시 봉남면,3124.0,2039.0,0.0,35.7535137246697,126.962257070172
부산광역시 강서구 가락동,3125.0,2037.0,0.0,35.1964144570693,128.901805177643
전북특별자치도 장수군 번암면,3126.0,2035.0,0.0,35.5320044388064,127.543842923474
경상북도 영천시 화북면,3127.0,2030.0,0.0,36.1082818098295,128.919399400887
충청남도 청양군 화성면,3128.0,2024.0,0.0,36.4273193745736,126.717356702965
충청남도 청양군 비봉면,3129.0,2023.0,0.0,36.5194138028574,126.786479199339
경상북도 봉화군 명호면,3130.0,2022.0,0.0,36.8579848051283,128.898746772317
충청북도 제천시 덕산면,3131.0,2019.0,0.0,36.912025983545,128.164408023592
전북특별자치도 남원시 금지면,3132.0,2017.0,0.0,35.3576326002419,127.303859603117
전라남도 구례군 광의면,3133.0,2017.0,0.0,35.2602020359787,127.439949882706
경상북도 김천시 대덕면,3134.0,2017.0,0.0,35.918006583579,127.968682303168
전북특별자치도 순창군 구림면,3135.0,2015.0,0.0,35.4529742616055,127.102315147398
경상북도 청도군 각남면,3136.0,2015.0,0.0,35.641835526338,128.658918350204
광주광역시 광산구 임곡동,3137.0,2013.0,0.0,35.2196169520792,126.744786274005
경상북도 영주시 이산면,3138.0,2012.0,0.0,36.8218063164888,128.656232689777
충청북도 청주시 상당구 낭성면,3139.0,2003.0,0.0,36.6227046304175,127.603961873006
전북특별자치도 군산시 나포면,3140.0,2002.0,0.0,36.0304750754405,126.832009722097
충청북도 보은군 마로면,3141.0,2001.0,0.0,36.4357352807836,127.820440392537
경상남도 통영시 욕지면,3142.0,2000.0,0.0,34.6363593419351,128.263413838072
경상북도 울진군 매화면,3143.0,1999.0,0.0,36.9131895885453,129.38227612208
전북특별자치도 익산시 함라면,3144.0,1997.0,0.0,36.0600726289049,126.910388190987
강원특별자치도 원주시 귀래면,3145.0,1996.0,0.0,37.1697663767707,127.884667844212
전북특별자치도 정읍시 칠보면,3146.0,1995.0,0.0,35.6025799453151,126.993541829325
경상북도 의성군 안평면,3147.0,1995.0,0.0,36.376757663934,128.584188465703
전라남도 영암군 도포면,3148.0,1993.0,0.0,34.8451441454949,126.643691329353
전라남도 영암군 미암면,3149.0,1993.0,0.0,34.6992627352206,126.57180220903
대구광역시 군위군 부계면,3150.0,1992.0,0.0,36.1009043121551,128.664200821459
경상북도 상주시 화동면,3151.0,1990.0,0.0,36.3895588346255,127.954121358715
경상북도 영주시 장수면,3152.0,1989.0,0.0,36.7747751190653,128.578753725526
충청남도 금산군 남이면,3153.0,1984.0,0.0,36.0454139093738,127.436704292597
경상남도 함안군 칠북면,3154.0,1983.0,0.0,35.3467294308858,128.521698772522
전북특별자치도 고창군 신림면,3155.0,1978.0,0.0,35.4890621438542,126.712163570448
전라남도 나주시 공산면,3156.0,1978.0,0.0,34.9433297911214,126.608141361463
충청남도 논산시 채운면,3157.0,1977.0,0.0,36.1735383653387,127.062770561715
전라남도 고흥군 대서면,3158.0,1973.0,0.0,34.7713249204854,127.284146410243
충청북도 진천군 백곡면,3159.0,1970.0,0.0,36.8834463138955,127.376450133252
전라남도 여수시 화정면,3160.0,1969.0,0.0,34.6209673130998,127.639422160493
전라남도 강진군 칠량면,3161.0,1966.0,0.0,34.5712964702647,126.79847385783
충청북도 괴산군 감물면,3162.0,1965.0,0.0,36.8369130417917,127.875079595531
경상북도 영양군 입암면,3163.0,1964.0,0.0,36.5931432595205,129.090328544709
부산광역시 금정구 선두구동,3164.0,1961.0,0.0,35.2982786152752,129.11333072051
경상북도 청송군 현동면,3165.0,1959.0,0.0,36.2906927632073,129.016869777202
인천광역시 강화군 삼산면,3166.0,1955.0,0.0,37.704947426536,126.32040974097
경기도 안성시 고삼면,3167.0,1953.0,0.0,37.0826914685267,127.2634642949
충청남도 보령시 성주면,3168.0,1951.0,0.0,36.336087066462,126.651395706437
강원특별자치도 양구군 동면,3169.0,1947.0,0.0,38.2023166396046,128.04349997028
경상북도 상주시 공검면,3170.0,1946.0,0.0,36.5120676237919,128.158597496223
전북특별자치도 정읍시 소성면,3171.0,1944.0,0.0,35.5568661143895,126.783203024789
전라남도 광양시 봉강면,3172.0,1944.0,0.0,35.0114830034612,127.581217697555
경기도 시흥시 과림동,3173.0,1941.0,0.0,37.4368784262936,126.832858488762
경상북도 영주시 문수면,3174.0,1938.0,0.0,36.7721317075335,128.630434039721
전라남도 여수시 삼일동,3175.0,1935.0,0.0,34.825166243366,127.731250141775
경상북도 구미시 지산동,3176.0,1935.0,0.0,36.13943617568,128.345793933095
경상북도 문경시 동로면,3177.0,1935.0,0.0,36.7733776636789,128.314980332484
강원특별자치도 횡성군 서원면,3178.0,1931.0,0.0,37.4870801187572,127.850550659118
전북특별자치도 순창군 복흥면,3179.0,1931.0,0.0,35.4321695323786,126.92973561896
강원특별자치도 영월군 무릉도원면,3180.0,1926.0,0.0,37.2883503881401,128.268649175287
전라남도 여수시 삼산면,3181.0,1926.0,0.0,34.0256926025774,127.311945580817
전라남도 해남군 계곡면,3182.0,1924.0,0.0,34.645104125145,126.659549045636
경상남도 고성군 삼산면,3183.0,1920.0,0.0,34.93689737199,128.273819726913
전북특별자치도 장수군 천천면,3184.0,1919.0,0.0,35.733462229852,127.532329485553
전북특별자치도 부안군 상서면,3185.0,1919.0,0.0,35.6864307622246,126.678035951602
전라남도 장흥군 장평면,3186.0,1919.0,0.0,34.7736586405238,126.974799765795
충청북도 충주시 살미면,3187.0,1915.0,0.0,36.9053897150321,127.964612737336
전라남도 장성군 북하면,3188.0,1911.0,0.0,35.4073435618675,126.879515799382
경상북도 안동시 남선면,3189.0,1910.0,0.0,36.52619633178,128.769791982169
경상남도 하동군 고전면,3190.0,1908.0,0.0,35.0221535536567,127.817381325201
강원특별자치도 영월군 북면,3191.0,1901.0,0.0,37.2544645252444,128.455193189019
충청북도 제천시 수산면,3192.0,1901.0,0.0,36.9338039967423,128.181032174568
전북특별자치도 남원시 산내면,3193.0,1901.0,0.0,35.4192216747994,127.623223361139
경상북도 성주군 가천면,3194.0,1898.0,0.0,35.8843986998295,128.166208490206
충청북도 단양군 가곡면,3195.0,1895.0,0.0,37.0284149192896,128.38539776772
강원특별자치도 인제군 상남면,3196.0,1891.0,0.0,37.8740813784961,128.259953575109
경상남도 통영시 한산면,3197.0,1891.0,0.0,34.7671628765404,128.507670217862
경상북도 봉화군 소천면,3198.0,1888.0,0.0,36.9377096424638,129.003090907112
충청남도 서천군 판교면,3199.0,1887.0,0.0,36.1578198174343,126.689081928214
전북특별자치도 완주군 운주면,3200.0,1887.0,0.0,36.0924380099576,127.277455344342
전북특별자치도 장수군 계남면,3201.0,1886.0,0.0,35.7029307202134,127.577738704681
경상남도 함양군 지곡면,3202.0,1884.0,0.0,35.5661835737973,127.774238315386
제주특별자치도 제주시 추자면,3203.0,1883.0,0.0,33.9637161687112,126.296120635115
경상남도 산청군 생초면,3204.0,1880.0,0.0,35.4931571847979,127.832893459219
경상남도 거창군 마리면,3205.0,1879.0,0.0,35.7012001992962,127.854635026585
경기도 광명시 학온동,3206.0,1878.0,0.0,37.4154445224117,126.851355125029
충청북도 보은군 수한면,3207.0,1871.0,0.0,36.4794114244408,127.698723106663
강원특별자치도 태백시 철암동,3208.0,1867.0,0.0,37.1172794336425,129.03979919636
경상북도 봉화군 석포면,3209.0,1864.0,0.0,37.0486594374673,129.065160646698
전라남도 해남군 북일면,3210.0,1861.0,0.0,34.4641605206703,126.6759884603
전라남도 장성군 동화면,3211.0,1860.0,0.0,35.2842845356821,126.738797095148
충청북도 충주시 소태면,3212.0,1859.0,0.0,37.1097895873743,127.847739119082
전북특별자치도 김제시 황산면,3213.0,1855.0,0.0,35.7945496933625,126.942630824358
충청북도 제천시 금성면,3214.0,1852.0,0.0,37.0615804872321,128.168691236462
경상북도 영양군 석보면,3215.0,1852.0,0.0,36.5580530763624,129.124722406698
인천광역시 옹진군 북도면,3216.0,1849.0,0.0,37.5329794642505,126.429069369524
경상북도 봉화군 봉성면,3217.0,1849.0,0.0,36.8859265807459,128.81804584461
경상북도 봉화군 법전면,3218.0,1849.0,0.0,36.9107530436257,128.876932803241
경상북도 포항시 남구 호미곶면,3219.0,1848.0,0.0,36.0808389212459,129.555558796117
경상북도 상주시 이안면,3220.0,1846.0,0.0,36.5794513514713,128.145579813461
충청남도 청양군 청남면,3221.0,1845.0,0.0,36.3524214833306,126.952210775458
강원특별자치도 정선군 여량면,3222.0,1836.0,0.0,37.4706040304876,128.720500019347
경상북도 안동시 남후면,3223.0,1835.0,0.0,36.5236707126654,128.689985250648
광주광역시 광산구 본량동,3224.0,1833.0,0.0,35.1808060798987,126.728786841555
전북특별자치도 정읍시 이평면,3225.0,1833.0,0.0,35.6649487286175,126.838177354072
충청북도 증평군 도안면,3226.0,1832.0,0.0,36.8133481726338,127.612937976291
경상남도 함양군 마천면,3227.0,1832.0,0.0,35.3969420945819,127.663048774779
경상남도 거창군 위천면,3228.0,1832.0,0.0,35.7496253612486,127.833111779253
전북특별자치도 완주군 비봉면,3229.0,1828.0,0.0,35.9959180666916,127.140089047914
인천광역시 강화군 양사면,3230.0,1827.0,0.0,37.7984227819948,126.408561523771
전라남도 신안군 암태면,3231.0,1827.0,0.0,34.827278552513,126.112089705104
경상남도 창녕군 장마면,3232.0,1827.0,0.0,35.4581556998893,128.47291048672
